Time	Sim Time	Solar Alt	Panel Eff	Port	Voltage	Current
17Sep21 21:39:57	 0.00hr	24.93	96.47	com10	40.00	 0.00
17Sep21 21:39:57	 0.00hr	24.93	96.47	com11	40.00	 0.00
17Sep21 21:39:57	 0.00hr	24.93	96.47	com12	39.99	 0.00
17Sep21 21:39:57	 0.00hr	24.93	96.47	com13	29.91	 5.87
17Sep21 21:39:57	 0.00hr	24.93	96.47	com8	 1.98	 0.00
17Sep21 21:39:57	 0.00hr	24.93	96.47	com7	27.89	 6.99
17Sep21 21:40:00	 0.00hr	24.92	96.47	com9	29.85	 5.87
17Sep21 21:40:00	 0.00hr	24.92	96.47	com10	40.00	 0.00
17Sep21 21:40:00	 0.00hr	24.92	96.47	com11	40.00	 0.00
17Sep21 21:40:00	 0.00hr	24.92	96.47	com12	39.99	 0.00
17Sep21 21:40:00	 0.00hr	24.92	96.47	com13	29.86	 5.87
17Sep21 21:40:00	 0.00hr	24.92	96.47	com8	 1.98	 0.00
17Sep21 21:40:00	 0.00hr	24.92	96.47	com7	27.89	 6.99
17Sep21 21:40:03	 0.00hr	24.91	96.47	com9	29.85	 5.87
17Sep21 21:40:03	 0.00hr	24.91	96.47	com10	40.00	 0.00
17Sep21 21:40:03	 0.00hr	24.91	96.47	com11	40.00	 0.00
17Sep21 21:40:03	 0.00hr	24.91	96.47	com12	39.99	 0.00
17Sep21 21:40:03	 0.00hr	24.91	96.47	com13	29.86	 5.87
17Sep21 21:40:03	 0.00hr	24.91	96.47	com8	 1.98	 0.00
17Sep21 21:40:03	 0.00hr	24.91	96.47	com7	27.89	 6.99
17Sep21 21:40:06	 0.01hr	24.91	96.47	com9	29.85	 5.87
17Sep21 21:40:06	 0.01hr	24.91	96.47	com10	40.00	 0.00
17Sep21 21:40:06	 0.01hr	24.91	96.47	com11	40.00	 0.00
17Sep21 21:40:06	 0.01hr	24.91	96.47	com12	39.99	 0.00
17Sep21 21:40:06	 0.01hr	24.91	96.47	com13	29.88	 5.87
17Sep21 21:40:06	 0.01hr	24.91	96.47	com8	 1.98	 0.00
17Sep21 21:40:06	 0.01hr	24.91	96.47	com7	27.89	 6.99
17Sep21 21:40:09	 0.01hr	24.90	96.47	com9	29.85	 5.87
17Sep21 21:40:09	 0.01hr	24.90	96.47	com10	40.00	 0.00
17Sep21 21:40:09	 0.01hr	24.90	96.47	com11	40.00	 0.00
17Sep21 21:40:09	 0.01hr	24.90	96.47	com12	39.99	 0.00
17Sep21 21:40:09	 0.01hr	24.90	96.47	com13	29.91	 5.87
17Sep21 21:40:09	 0.01hr	24.90	96.47	com8	 1.98	 0.00
17Sep21 21:40:09	 0.01hr	24.90	96.47	com7	27.89	 6.99
17Sep21 21:40:12	 0.01hr	24.89	96.47	com9	29.85	 5.87
17Sep21 21:40:12	 0.01hr	24.89	96.47	com10	40.00	 0.00
17Sep21 21:40:12	 0.01hr	24.89	96.47	com11	40.00	 0.00
17Sep21 21:40:12	 0.01hr	24.89	96.47	com12	39.99	 0.00
17Sep21 21:40:12	 0.01hr	24.89	96.47	com13	29.86	 5.87
17Sep21 21:40:12	 0.01hr	24.89	96.47	com8	 1.98	 0.00
17Sep21 21:40:12	 0.01hr	24.89	96.47	com7	27.89	 6.99
17Sep21 21:40:14	 0.01hr	24.88	96.47	com9	29.85	 5.87
17Sep21 21:40:14	 0.01hr	24.88	96.47	com10	40.00	 0.00
17Sep21 21:40:14	 0.01hr	24.88	96.47	com11	40.00	 0.00
17Sep21 21:40:14	 0.01hr	24.88	96.47	com12	39.99	 0.00
17Sep21 21:40:14	 0.01hr	24.88	96.47	com13	29.86	 5.87
17Sep21 21:40:14	 0.01hr	24.88	96.47	com8	 1.98	 0.00
17Sep21 21:40:14	 0.01hr	24.88	96.47	com7	27.89	 6.99
17Sep21 21:40:17	 0.01hr	24.88	96.47	com9	29.85	 5.87
17Sep21 21:40:17	 0.01hr	24.88	96.47	com10	40.00	 0.00
17Sep21 21:40:17	 0.01hr	24.88	96.47	com11	40.00	 0.00
17Sep21 21:40:17	 0.01hr	24.88	96.47	com12	39.99	 0.00
17Sep21 21:40:17	 0.01hr	24.88	96.47	com13	29.86	 5.87
17Sep21 21:40:17	 0.01hr	24.88	96.47	com8	 1.97	 0.00
17Sep21 21:40:17	 0.01hr	24.88	96.47	com7	27.89	 6.99
17Sep21 21:40:20	 0.01hr	24.87	96.47	com9	29.85	 5.87
17Sep21 21:40:20	 0.01hr	24.87	96.47	com10	40.00	 0.00
17Sep21 21:40:20	 0.01hr	24.87	96.47	com11	40.00	 0.00
17Sep21 21:40:20	 0.01hr	24.87	96.47	com12	39.99	 0.00
17Sep21 21:40:20	 0.01hr	24.87	96.47	com13	29.90	 5.87
17Sep21 21:40:20	 0.01hr	24.87	96.47	com8	 1.98	 0.00
17Sep21 21:40:20	 0.01hr	24.87	96.47	com7	27.89	 6.99
17Sep21 21:40:23	 0.01hr	24.86	96.47	com9	29.85	 5.87
17Sep21 21:40:23	 0.01hr	24.86	96.47	com10	40.00	 0.00
17Sep21 21:40:23	 0.01hr	24.86	96.47	com11	40.00	 0.00
17Sep21 21:40:23	 0.01hr	24.86	96.47	com12	39.99	 0.00
17Sep21 21:40:23	 0.01hr	24.86	96.47	com13	29.91	 5.87
17Sep21 21:40:23	 0.01hr	24.86	96.47	com8	 1.98	 0.00
17Sep21 21:40:23	 0.01hr	24.86	96.47	com7	27.89	 6.99
17Sep21 21:40:26	 0.01hr	24.85	96.47	com9	29.85	 5.87
17Sep21 21:40:26	 0.01hr	24.85	96.47	com10	40.00	 0.00
17Sep21 21:40:26	 0.01hr	24.85	96.47	com11	40.00	 0.00
17Sep21 21:40:26	 0.01hr	24.85	96.47	com12	39.99	 0.00
17Sep21 21:40:26	 0.01hr	24.85	96.47	com13	29.86	 5.87
17Sep21 21:40:26	 0.01hr	24.85	96.47	com8	 1.97	 0.00
17Sep21 21:40:26	 0.01hr	24.85	96.47	com7	27.89	 6.99
17Sep21 21:40:29	 0.01hr	24.85	96.47	com9	29.85	 5.87
17Sep21 21:40:29	 0.01hr	24.85	96.47	com10	40.00	 0.00
17Sep21 21:40:29	 0.01hr	24.85	96.47	com11	40.00	 0.00
17Sep21 21:40:29	 0.01hr	24.85	96.47	com12	39.99	 0.00
17Sep21 21:40:29	 0.01hr	24.85	96.47	com13	29.86	 5.87
17Sep21 21:40:29	 0.01hr	24.85	96.47	com8	 1.98	 0.00
17Sep21 21:40:29	 0.01hr	24.85	96.47	com7	27.89	 6.99
17Sep21 21:40:32	 0.01hr	24.84	96.47	com9	29.85	 5.87
17Sep21 21:40:32	 0.01hr	24.84	96.47	com10	40.00	 0.00
17Sep21 21:40:32	 0.01hr	24.84	96.47	com11	40.00	 0.00
17Sep21 21:40:32	 0.01hr	24.84	96.47	com12	39.99	 0.00
17Sep21 21:40:32	 0.01hr	24.84	96.47	com13	29.90	 5.87
17Sep21 21:40:32	 0.01hr	24.84	96.47	com8	 1.97	 0.00
17Sep21 21:40:32	 0.01hr	24.84	96.47	com7	27.89	 6.99
17Sep21 21:40:35	 0.01hr	24.83	96.47	com9	29.85	 5.87
17Sep21 21:40:35	 0.01hr	24.83	96.47	com10	40.00	 0.00
17Sep21 21:40:35	 0.01hr	24.83	96.47	com11	40.01	 0.00
17Sep21 21:40:35	 0.01hr	24.83	96.47	com12	39.99	 0.00
17Sep21 21:40:35	 0.01hr	24.83	96.47	com13	29.91	 5.87
17Sep21 21:40:35	 0.01hr	24.83	96.47	com8	 1.97	 0.00
17Sep21 21:40:35	 0.01hr	24.83	96.47	com7	27.90	 6.99
17Sep21 21:40:37	 0.01hr	24.82	96.48	com9	29.85	 5.87
17Sep21 21:40:37	 0.01hr	24.82	96.48	com10	40.00	 0.00
17Sep21 21:40:37	 0.01hr	24.82	96.48	com11	40.00	 0.00
17Sep21 21:40:37	 0.01hr	24.82	96.48	com12	39.99	 0.00
17Sep21 21:40:37	 0.01hr	24.82	96.48	com13	29.86	 5.87
17Sep21 21:40:37	 0.01hr	24.82	96.48	com8	 1.97	 0.00
17Sep21 21:40:37	 0.01hr	24.82	96.48	com7	27.90	 6.99
17Sep21 21:40:40	 0.02hr	24.82	96.48	com9	29.85	 5.87
17Sep21 21:40:40	 0.02hr	24.82	96.48	com10	40.00	 0.00
17Sep21 21:40:40	 0.02hr	24.82	96.48	com11	39.99	 0.00
17Sep21 21:40:40	 0.02hr	24.82	96.48	com12	39.99	 0.00
17Sep21 21:40:40	 0.02hr	24.82	96.48	com13	29.86	 5.87
17Sep21 21:40:40	 0.02hr	24.82	96.48	com8	 1.98	 0.00
17Sep21 21:40:40	 0.02hr	24.82	96.48	com7	27.90	 6.99
17Sep21 21:40:43	 0.02hr	24.81	96.48	com9	29.85	 5.87
17Sep21 21:40:43	 0.02hr	24.81	96.48	com10	40.00	 0.00
17Sep21 21:40:43	 0.02hr	24.81	96.48	com11	40.00	 0.00
17Sep21 21:40:43	 0.02hr	24.81	96.48	com12	39.99	 0.00
17Sep21 21:40:43	 0.02hr	24.81	96.48	com13	29.90	 5.87
17Sep21 21:40:43	 0.02hr	24.81	96.48	com8	 1.98	 0.00
17Sep21 21:40:43	 0.02hr	24.81	96.48	com7	27.90	 6.99
17Sep21 21:40:46	 0.02hr	24.80	96.48	com9	29.85	 5.87
17Sep21 21:40:46	 0.02hr	24.80	96.48	com10	40.00	 0.00
17Sep21 21:40:46	 0.02hr	24.80	96.48	com11	40.00	 0.00
17Sep21 21:40:46	 0.02hr	24.80	96.48	com12	39.99	 0.00
17Sep21 21:40:46	 0.02hr	24.80	96.48	com13	29.91	 5.87
17Sep21 21:40:46	 0.02hr	24.80	96.48	com8	 1.97	 0.00
17Sep21 21:40:46	 0.02hr	24.80	96.48	com7	27.90	 6.99
17Sep21 21:40:49	 0.02hr	24.79	96.48	com9	29.85	 5.87
17Sep21 21:40:49	 0.02hr	24.79	96.48	com10	40.00	 0.00
17Sep21 21:40:49	 0.02hr	24.79	96.48	com11	40.00	 0.00
17Sep21 21:40:49	 0.02hr	24.79	96.48	com12	39.99	 0.00
17Sep21 21:40:49	 0.02hr	24.79	96.48	com13	29.86	 5.87
17Sep21 21:40:49	 0.02hr	24.79	96.48	com8	 1.98	 0.00
17Sep21 21:40:49	 0.02hr	24.79	96.48	com7	27.90	 6.99
17Sep21 21:40:52	 0.02hr	24.79	96.48	com9	29.85	 5.87
17Sep21 21:40:52	 0.02hr	24.79	96.48	com10	40.00	 0.00
17Sep21 21:40:52	 0.02hr	24.79	96.48	com11	40.00	 0.00
17Sep21 21:40:52	 0.02hr	24.79	96.48	com12	39.99	 0.00
17Sep21 21:40:52	 0.02hr	24.79	96.48	com13	29.86	 5.87
17Sep21 21:40:52	 0.02hr	24.79	96.48	com8	 1.98	 0.00
17Sep21 21:40:52	 0.02hr	24.79	96.48	com7	27.90	 6.99
17Sep21 21:40:55	 0.02hr	24.78	96.48	com9	29.85	 5.87
17Sep21 21:40:55	 0.02hr	24.78	96.48	com10	40.00	 0.00
17Sep21 21:40:55	 0.02hr	24.78	96.48	com11	40.00	 0.00
17Sep21 21:40:55	 0.02hr	24.78	96.48	com12	39.99	 0.00
17Sep21 21:40:55	 0.02hr	24.78	96.48	com13	29.90	 5.87
17Sep21 21:40:55	 0.02hr	24.78	96.48	com8	 1.98	 0.00
17Sep21 21:40:55	 0.02hr	24.78	96.48	com7	27.90	 6.99
17Sep21 21:40:58	 0.02hr	24.77	96.48	com9	29.85	 5.87
17Sep21 21:40:58	 0.02hr	24.77	96.48	com10	40.00	 0.00
17Sep21 21:40:58	 0.02hr	24.77	96.48	com11	40.00	 0.00
17Sep21 21:40:58	 0.02hr	24.77	96.48	com12	39.99	 0.00
17Sep21 21:40:58	 0.02hr	24.77	96.48	com13	29.91	 5.87
17Sep21 21:40:58	 0.02hr	24.77	96.48	com8	 1.98	 0.00
17Sep21 21:40:58	 0.02hr	24.77	96.48	com7	27.90	 6.99
17Sep21 21:41:01	 0.02hr	24.76	96.48	com9	29.85	 5.87
17Sep21 21:41:01	 0.02hr	24.76	96.48	com10	40.00	 0.00
17Sep21 21:41:01	 0.02hr	24.76	96.48	com11	40.00	 0.00
17Sep21 21:41:01	 0.02hr	24.76	96.48	com12	39.99	 0.00
17Sep21 21:41:01	 0.02hr	24.76	96.48	com13	29.86	 5.87
17Sep21 21:41:01	 0.02hr	24.76	96.48	com8	 1.98	 0.00
17Sep21 21:41:01	 0.02hr	24.76	96.48	com7	27.90	 6.99
17Sep21 21:41:03	 0.02hr	24.76	96.48	com9	29.85	 5.87
17Sep21 21:41:03	 0.02hr	24.76	96.48	com10	40.00	 0.00
17Sep21 21:41:03	 0.02hr	24.76	96.48	com11	40.00	 0.00
17Sep21 21:41:03	 0.02hr	24.76	96.48	com12	39.99	 0.00
17Sep21 21:41:03	 0.02hr	24.76	96.48	com13	29.86	 5.87
17Sep21 21:41:03	 0.02hr	24.76	96.48	com8	 1.98	 0.00
17Sep21 21:41:03	 0.02hr	24.76	96.48	com7	27.90	 6.99
17Sep21 21:41:06	 0.02hr	24.75	96.48	com9	29.85	 5.87
17Sep21 21:41:06	 0.02hr	24.75	96.48	com10	40.00	 0.00
17Sep21 21:41:06	 0.02hr	24.75	96.48	com11	40.00	 0.00
17Sep21 21:41:06	 0.02hr	24.75	96.48	com12	39.99	 0.00
17Sep21 21:41:06	 0.02hr	24.75	96.48	com13	29.88	 5.87
17Sep21 21:41:06	 0.02hr	24.75	96.48	com8	 1.98	 0.00
17Sep21 21:41:06	 0.02hr	24.75	96.48	com7	27.90	 6.99
17Sep21 21:41:09	 0.02hr	24.74	96.48	com9	29.85	 5.87
17Sep21 21:41:09	 0.02hr	24.74	96.48	com10	40.00	 0.00
17Sep21 21:41:09	 0.02hr	24.74	96.48	com11	40.00	 0.00
17Sep21 21:41:09	 0.02hr	24.74	96.48	com12	39.99	 0.00
17Sep21 21:41:09	 0.02hr	24.74	96.48	com13	29.91	 5.87
17Sep21 21:41:09	 0.02hr	24.74	96.48	com8	 1.98	 0.00
17Sep21 21:41:09	 0.02hr	24.74	96.48	com7	27.90	 6.99
17Sep21 21:41:12	 0.02hr	24.73	96.48	com9	29.85	 5.87
17Sep21 21:41:12	 0.02hr	24.73	96.48	com10	40.00	 0.00
17Sep21 21:41:12	 0.02hr	24.73	96.48	com11	40.00	 0.00
17Sep21 21:41:12	 0.02hr	24.73	96.48	com12	39.99	 0.00
17Sep21 21:41:12	 0.02hr	24.73	96.48	com13	29.86	 5.87
17Sep21 21:41:12	 0.02hr	24.73	96.48	com8	 1.98	 0.00
17Sep21 21:41:12	 0.02hr	24.73	96.48	com7	27.90	 6.99
17Sep21 21:41:15	 0.02hr	24.73	96.48	com9	29.85	 5.87
17Sep21 21:41:15	 0.02hr	24.73	96.48	com10	40.00	 0.00
17Sep21 21:41:15	 0.02hr	24.73	96.48	com11	40.00	 0.00
17Sep21 21:41:15	 0.02hr	24.73	96.48	com12	39.99	 0.00
17Sep21 21:41:15	 0.02hr	24.73	96.48	com13	29.86	 5.87
17Sep21 21:41:15	 0.02hr	24.73	96.48	com8	 1.98	 0.00
17Sep21 21:41:15	 0.02hr	24.73	96.48	com7	27.90	 6.99
17Sep21 21:41:18	 0.03hr	24.72	96.48	com9	29.85	 5.87
17Sep21 21:41:18	 0.03hr	24.72	96.48	com10	40.00	 0.00
17Sep21 21:41:18	 0.03hr	24.72	96.48	com11	40.00	 0.00
17Sep21 21:41:18	 0.03hr	24.72	96.48	com12	39.99	 0.00
17Sep21 21:41:18	 0.03hr	24.72	96.48	com13	29.87	 5.87
17Sep21 21:41:18	 0.03hr	24.72	96.48	com8	 1.98	 0.00
17Sep21 21:41:18	 0.03hr	24.72	96.48	com7	27.90	 6.99
17Sep21 21:41:21	 0.03hr	24.71	96.48	com9	29.85	 5.87
17Sep21 21:41:21	 0.03hr	24.71	96.48	com10	40.00	 0.00
17Sep21 21:41:21	 0.03hr	24.71	96.48	com11	40.00	 0.00
17Sep21 21:41:21	 0.03hr	24.71	96.48	com12	39.99	 0.00
17Sep21 21:41:21	 0.03hr	24.71	96.48	com13	29.91	 5.87
17Sep21 21:41:21	 0.03hr	24.71	96.48	com8	 1.98	 0.00
17Sep21 21:41:21	 0.03hr	24.71	96.48	com7	27.90	 6.99
17Sep21 21:41:24	 0.03hr	24.70	96.49	com9	29.85	 5.87
17Sep21 21:41:24	 0.03hr	24.70	96.49	com10	40.00	 0.00
17Sep21 21:41:24	 0.03hr	24.70	96.49	com11	40.00	 0.00
17Sep21 21:41:24	 0.03hr	24.70	96.49	com12	39.99	 0.00
17Sep21 21:41:24	 0.03hr	24.70	96.49	com13	29.91	 5.87
17Sep21 21:41:24	 0.03hr	24.70	96.49	com8	 1.98	 0.00
17Sep21 21:41:24	 0.03hr	24.70	96.49	com7	27.90	 6.99
17Sep21 21:41:27	 0.03hr	24.70	96.49	com9	29.85	 5.87
17Sep21 21:41:27	 0.03hr	24.70	96.49	com10	40.00	 0.00
17Sep21 21:41:27	 0.03hr	24.70	96.49	com11	40.00	 0.00
17Sep21 21:41:27	 0.03hr	24.70	96.49	com12	39.99	 0.00
17Sep21 21:41:27	 0.03hr	24.70	96.49	com13	29.86	 5.87
17Sep21 21:41:27	 0.03hr	24.70	96.49	com8	 1.98	 0.00
17Sep21 21:41:27	 0.03hr	24.70	96.49	com7	27.90	 6.99
17Sep21 21:41:29	 0.03hr	24.69	96.49	com9	29.85	 5.87
17Sep21 21:41:29	 0.03hr	24.69	96.49	com10	40.00	 0.00
17Sep21 21:41:29	 0.03hr	24.69	96.49	com11	40.00	 0.00
17Sep21 21:41:29	 0.03hr	24.69	96.49	com12	39.99	 0.00
17Sep21 21:41:29	 0.03hr	24.69	96.49	com13	29.86	 5.87
17Sep21 21:41:29	 0.03hr	24.69	96.49	com8	 1.98	 0.00
17Sep21 21:41:29	 0.03hr	24.69	96.49	com7	27.90	 6.99
17Sep21 21:41:32	 0.03hr	24.68	96.49	com9	29.85	 5.87
17Sep21 21:41:32	 0.03hr	24.68	96.49	com10	40.00	 0.00
17Sep21 21:41:32	 0.03hr	24.68	96.49	com11	40.00	 0.00
17Sep21 21:41:32	 0.03hr	24.68	96.49	com12	39.99	 0.00
17Sep21 21:41:32	 0.03hr	24.68	96.49	com13	29.88	 5.87
17Sep21 21:41:32	 0.03hr	24.68	96.49	com8	 1.98	 0.00
17Sep21 21:41:32	 0.03hr	24.68	96.49	com7	27.90	 6.99
17Sep21 21:41:35	 0.03hr	24.67	96.49	com9	29.85	 5.87
17Sep21 21:41:35	 0.03hr	24.67	96.49	com10	40.00	 0.00
17Sep21 21:41:35	 0.03hr	24.67	96.49	com11	40.00	 0.00
17Sep21 21:41:35	 0.03hr	24.67	96.49	com12	39.99	 0.00
17Sep21 21:41:35	 0.03hr	24.67	96.49	com13	29.91	 5.87
17Sep21 21:41:35	 0.03hr	24.67	96.49	com8	 1.98	 0.00
17Sep21 21:41:35	 0.03hr	24.67	96.49	com7	27.90	 6.99
17Sep21 21:41:38	 0.03hr	24.67	96.49	com9	29.85	 5.87
17Sep21 21:41:38	 0.03hr	24.67	96.49	com10	40.00	 0.00
17Sep21 21:41:38	 0.03hr	24.67	96.49	com11	39.99	 0.00
17Sep21 21:41:38	 0.03hr	24.67	96.49	com12	39.99	 0.00
17Sep21 21:41:38	 0.03hr	24.67	96.49	com13	29.86	 5.87
17Sep21 21:41:38	 0.03hr	24.67	96.49	com8	 1.98	 0.00
17Sep21 21:41:38	 0.03hr	24.67	96.49	com7	27.90	 6.99
17Sep21 21:41:41	 0.03hr	24.66	96.49	com9	29.85	 5.87
17Sep21 21:41:41	 0.03hr	24.66	96.49	com10	40.00	 0.00
17Sep21 21:41:41	 0.03hr	24.66	96.49	com11	40.00	 0.00
17Sep21 21:41:41	 0.03hr	24.66	96.49	com12	39.99	 0.00
17Sep21 21:41:41	 0.03hr	24.66	96.49	com13	29.86	 5.87
17Sep21 21:41:41	 0.03hr	24.66	96.49	com8	 1.98	 0.00
17Sep21 21:41:41	 0.03hr	24.66	96.49	com7	27.90	 6.99
17Sep21 21:41:44	 0.03hr	24.65	96.49	com9	29.85	 5.87
17Sep21 21:41:44	 0.03hr	24.65	96.49	com10	40.00	 0.00
17Sep21 21:41:44	 0.03hr	24.65	96.49	com11	40.00	 0.00
17Sep21 21:41:44	 0.03hr	24.65	96.49	com12	39.99	 0.00
17Sep21 21:41:44	 0.03hr	24.65	96.49	com13	29.87	 5.87
17Sep21 21:41:44	 0.03hr	24.65	96.49	com8	 1.98	 0.00
17Sep21 21:41:44	 0.03hr	24.65	96.49	com7	27.90	 6.99
17Sep21 21:41:47	 0.03hr	24.64	96.49	com9	29.85	 5.87
17Sep21 21:41:47	 0.03hr	24.64	96.49	com10	40.00	 0.00
17Sep21 21:41:47	 0.03hr	24.64	96.49	com11	40.00	 0.00
17Sep21 21:41:47	 0.03hr	24.64	96.49	com12	39.99	 0.00
17Sep21 21:41:47	 0.03hr	24.64	96.49	com13	29.91	 5.87
17Sep21 21:41:47	 0.03hr	24.64	96.49	com8	 1.98	 0.00
17Sep21 21:41:47	 0.03hr	24.64	96.49	com7	27.90	 6.99
17Sep21 21:41:50	 0.03hr	24.64	96.49	com9	29.85	 5.87
17Sep21 21:41:50	 0.03hr	24.64	96.49	com10	40.00	 0.00
17Sep21 21:41:50	 0.03hr	24.64	96.49	com11	40.00	 0.00
17Sep21 21:41:50	 0.03hr	24.64	96.49	com12	39.99	 0.00
17Sep21 21:41:50	 0.03hr	24.64	96.49	com13	29.86	 5.87
17Sep21 21:41:50	 0.03hr	24.64	96.49	com8	 1.98	 0.00
17Sep21 21:41:50	 0.03hr	24.64	96.49	com7	27.90	 6.99
17Sep21 21:41:52	 0.04hr	24.63	96.49	com9	29.85	 5.87
17Sep21 21:41:52	 0.04hr	24.63	96.49	com10	40.00	 0.00
17Sep21 21:41:52	 0.04hr	24.63	96.49	com11	40.00	 0.00
17Sep21 21:41:52	 0.04hr	24.63	96.49	com12	39.99	 0.00
17Sep21 21:41:52	 0.04hr	24.63	96.49	com13	29.86	 5.87
17Sep21 21:41:52	 0.04hr	24.63	96.49	com8	 1.98	 0.00
17Sep21 21:41:52	 0.04hr	24.63	96.49	com7	27.90	 6.99
17Sep21 21:41:55	 0.04hr	24.62	96.49	com9	29.85	 5.87
17Sep21 21:41:55	 0.04hr	24.62	96.49	com10	40.00	 0.00
17Sep21 21:41:55	 0.04hr	24.62	96.49	com11	40.00	 0.00
17Sep21 21:41:55	 0.04hr	24.62	96.49	com12	39.99	 0.00
17Sep21 21:41:55	 0.04hr	24.62	96.49	com13	29.86	 5.87
17Sep21 21:41:55	 0.04hr	24.62	96.49	com8	 1.98	 0.00
17Sep21 21:41:55	 0.04hr	24.62	96.49	com7	27.90	 6.99
17Sep21 21:41:58	 0.04hr	24.61	96.49	com9	29.85	 5.87
17Sep21 21:41:58	 0.04hr	24.61	96.49	com10	40.00	 0.00
17Sep21 21:41:58	 0.04hr	24.61	96.49	com11	40.00	 0.00
17Sep21 21:41:58	 0.04hr	24.61	96.49	com12	39.99	 0.00
17Sep21 21:41:58	 0.04hr	24.61	96.49	com13	29.91	 5.87
17Sep21 21:41:58	 0.04hr	24.61	96.49	com8	 1.98	 0.00
17Sep21 21:41:58	 0.04hr	24.61	96.49	com7	27.90	 6.99
17Sep21 21:42:01	 0.04hr	24.61	96.49	com9	29.85	 5.87
17Sep21 21:42:01	 0.04hr	24.61	96.49	com10	40.00	 0.00
17Sep21 21:42:01	 0.04hr	24.61	96.49	com11	40.00	 0.00
17Sep21 21:42:01	 0.04hr	24.61	96.49	com12	39.99	 0.00
17Sep21 21:42:01	 0.04hr	24.61	96.49	com13	29.91	 5.87
17Sep21 21:42:01	 0.04hr	24.61	96.49	com8	 1.98	 0.00
17Sep21 21:42:01	 0.04hr	24.61	96.49	com7	27.90	 6.99
17Sep21 21:42:04	 0.04hr	24.60	96.49	com9	29.85	 5.87
17Sep21 21:42:04	 0.04hr	24.60	96.49	com10	40.00	 0.00
17Sep21 21:42:04	 0.04hr	24.60	96.49	com11	40.00	 0.00
17Sep21 21:42:04	 0.04hr	24.60	96.49	com12	39.99	 0.00
17Sep21 21:42:04	 0.04hr	24.60	96.49	com13	29.86	 5.87
17Sep21 21:42:04	 0.04hr	24.60	96.49	com8	 1.98	 0.00
17Sep21 21:42:04	 0.04hr	24.60	96.49	com7	27.90	 6.99
17Sep21 21:42:07	 0.04hr	24.59	96.49	com9	29.85	 5.87
17Sep21 21:42:07	 0.04hr	24.59	96.49	com10	40.00	 0.00
17Sep21 21:42:07	 0.04hr	24.59	96.49	com11	40.00	 0.00
17Sep21 21:42:07	 0.04hr	24.59	96.49	com12	39.99	 0.00
17Sep21 21:42:07	 0.04hr	24.59	96.49	com13	29.86	 5.87
17Sep21 21:42:07	 0.04hr	24.59	96.49	com8	 1.98	 0.00
17Sep21 21:42:07	 0.04hr	24.59	96.49	com7	27.90	 6.99
17Sep21 21:42:10	 0.04hr	24.58	96.49	com9	29.85	 5.87
17Sep21 21:42:10	 0.04hr	24.58	96.49	com10	40.00	 0.00
17Sep21 21:42:10	 0.04hr	24.58	96.49	com11	40.00	 0.00
17Sep21 21:42:10	 0.04hr	24.58	96.49	com12	39.99	 0.00
17Sep21 21:42:10	 0.04hr	24.58	96.49	com13	29.89	 5.87
