Time	Sim Time	ID	Voltage	Bat Temp[C]	HeatSink Temp[C]	Status	SOC	Current
09Nov21 14:39:58	 0.02hr	0008	28.815	026	026	0001	100	+3.337
09Nov21 14:40:01	 0.02hr	0009	28.779	023	023	0001	100	+1.190
09Nov21 14:40:01	 0.02hr	0008	28.815	026	026	0001	100	+3.337
09Nov21 14:40:04	 0.02hr	0009	28.779	023	023	0001	100	+1.250
09Nov21 14:40:04	 0.02hr	0008	28.815	026	025	0001	100	+3.396
09Nov21 14:40:06	 0.02hr	0009	28.779	023	023	0001	100	+1.250
09Nov21 14:40:06	 0.02hr	0008	28.815	026	025	0001	100	+3.396
09Nov21 14:40:09	 0.02hr	0009	28.797	023	023	0001	100	+1.250
09Nov21 14:40:09	 0.02hr	0008	28.815	026	025	0001	100	+3.337
09Nov21 14:40:12	 0.02hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:40:12	 0.02hr	0008	28.815	026	026	0001	100	+3.337
09Nov21 14:40:15	 0.02hr	0009	28.779	023	023	0001	100	+1.250
09Nov21 14:40:15	 0.02hr	0008	28.815	026	026	0001	100	+3.337
09Nov21 14:40:17	 0.02hr	0009	28.797	023	023	0001	100	+1.250
09Nov21 14:40:17	 0.02hr	0008	28.815	026	026	0001	100	+3.396
09Nov21 14:40:20	 0.02hr	0009	28.797	024	023	0001	100	+1.250
09Nov21 14:40:20	 0.02hr	0008	28.815	026	025	0001	100	+3.396
09Nov21 14:40:23	 0.02hr	0009	28.797	024	023	0001	100	+1.250
09Nov21 14:40:23	 0.02hr	0008	28.815	026	026	0001	100	+3.337
09Nov21 14:40:26	 0.02hr	0009	28.779	024	023	0001	100	+1.250
09Nov21 14:40:26	 0.02hr	0008	28.815	026	025	0001	100	+3.337
09Nov21 14:40:28	 0.02hr	0009	28.779	024	023	0001	100	+1.250
09Nov21 14:40:28	 0.02hr	0008	28.815	026	025	0001	100	+3.396
09Nov21 14:40:31	 0.02hr	0009	28.779	024	023	0001	100	+1.250
09Nov21 14:40:31	 0.02hr	0008	28.815	026	026	0001	100	+3.337
09Nov21 14:40:34	 0.03hr	0009	28.779	024	023	0001	100	+1.250
09Nov21 14:40:34	 0.03hr	0008	28.815	026	025	0001	100	+3.337
09Nov21 14:40:36	 0.03hr	0009	28.779	024	023	0001	100	+1.250
09Nov21 14:40:36	 0.03hr	0008	28.815	026	025	0001	100	+3.337
09Nov21 14:40:39	 0.03hr	0009	28.797	024	023	0001	100	+1.250
09Nov21 14:40:39	 0.03hr	0008	28.815	026	026	0001	100	+3.337
09Nov21 14:40:42	 0.03hr	0009	28.797	024	023	0001	100	+1.250
09Nov21 14:40:42	 0.03hr	0008	28.815	026	026	0001	100	+3.279
09Nov21 14:40:45	 0.03hr	0009	28.779	024	023	0001	100	+1.250
09Nov21 14:40:45	 0.03hr	0008	28.815	026	025	0001	100	+3.337
09Nov21 14:40:47	 0.03hr	0009	28.797	024	023	0001	100	+1.250
09Nov21 14:40:47	 0.03hr	0008	28.815	026	025	0001	100	+3.337
09Nov21 14:40:50	 0.03hr	0009	28.797	024	023	0001	100	+1.250
09Nov21 14:40:50	 0.03hr	0008	28.815	026	025	0001	100	+3.337
09Nov21 14:40:53	 0.03hr	0009	28.779	024	023	0001	100	+1.310
09Nov21 14:40:53	 0.03hr	0008	28.834	026	025	0001	100	+3.337
09Nov21 14:40:56	 0.03hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:40:56	 0.03hr	0008	28.815	026	025	0001	100	+3.337
09Nov21 14:40:58	 0.03hr	0009	28.797	024	023	0001	100	+1.250
09Nov21 14:40:58	 0.03hr	0008	28.834	026	026	0001	100	+3.279
09Nov21 14:41:01	 0.03hr	0009	28.779	024	023	0001	100	+1.250
09Nov21 14:41:01	 0.03hr	0008	28.815	026	026	0001	100	+3.337
09Nov21 14:41:04	 0.03hr	0009	28.779	024	023	0001	100	+1.310
09Nov21 14:41:04	 0.03hr	0008	28.815	026	025	0001	100	+3.337
09Nov21 14:41:07	 0.03hr	0009	28.797	024	023	0001	100	+1.250
09Nov21 14:41:07	 0.03hr	0008	28.815	026	026	0001	100	+3.337
09Nov21 14:41:09	 0.04hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:41:09	 0.04hr	0008	28.834	026	026	0001	100	+3.279
09Nov21 14:41:12	 0.04hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:41:12	 0.04hr	0008	28.815	026	026	0001	100	+3.337
09Nov21 14:41:15	 0.04hr	0009	28.779	024	023	0001	100	+1.250
09Nov21 14:41:15	 0.04hr	0008	28.815	026	025	0001	100	+3.337
09Nov21 14:41:18	 0.04hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:41:18	 0.04hr	0008	28.815	026	026	0001	100	+3.279
09Nov21 14:41:20	 0.04hr	0009	28.779	024	023	0001	100	+1.310
09Nov21 14:41:20	 0.04hr	0008	28.834	026	025	0001	100	+3.337
09Nov21 14:41:23	 0.04hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:41:23	 0.04hr	0008	28.815	026	025	0001	100	+3.279
09Nov21 14:41:26	 0.04hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:41:26	 0.04hr	0008	28.815	026	026	0001	100	+3.337
09Nov21 14:41:29	 0.04hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:41:29	 0.04hr	0008	28.815	026	025	0001	100	+3.337
09Nov21 14:41:31	 0.04hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:41:31	 0.04hr	0008	28.815	026	025	0001	100	+3.337
09Nov21 14:41:34	 0.04hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:41:34	 0.04hr	0008	28.815	026	025	0001	100	+3.279
09Nov21 14:41:37	 0.04hr	0009	28.779	024	023	0001	100	+1.250
09Nov21 14:41:37	 0.04hr	0008	28.834	026	025	0001	100	+3.337
09Nov21 14:41:40	 0.04hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:41:40	 0.04hr	0008	28.815	026	025	0001	100	+3.337
09Nov21 14:41:42	 0.04hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:41:42	 0.04hr	0008	28.815	026	025	0001	100	+3.279
09Nov21 14:41:45	 0.04hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:41:45	 0.04hr	0008	28.815	026	025	0001	100	+3.337
09Nov21 14:41:48	 0.05hr	0009	28.779	024	023	0001	100	+1.310
09Nov21 14:41:48	 0.05hr	0008	28.815	026	026	0001	100	+3.337
09Nov21 14:41:51	 0.05hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:41:51	 0.05hr	0008	28.815	026	026	0001	100	+3.337
09Nov21 14:41:53	 0.05hr	0009	28.797	024	023	0001	100	+1.250
09Nov21 14:41:53	 0.05hr	0008	28.834	026	025	0001	100	+3.337
09Nov21 14:41:56	 0.05hr	0009	28.797	024	023	0001	100	+1.250
09Nov21 14:41:56	 0.05hr	0008	28.834	026	025	0001	100	+3.279
09Nov21 14:41:59	 0.05hr	0009	28.797	024	023	0001	100	+1.250
09Nov21 14:41:59	 0.05hr	0008	28.815	026	026	0001	100	+3.279
09Nov21 14:42:02	 0.05hr	0009	28.797	024	023	0001	100	+1.250
09Nov21 14:42:02	 0.05hr	0008	28.815	026	025	0001	100	+3.337
09Nov21 14:42:04	 0.05hr	0009	28.779	024	023	0001	100	+1.250
09Nov21 14:42:04	 0.05hr	0008	28.834	026	025	0001	100	+3.337
09Nov21 14:42:07	 0.05hr	0009	28.797	024	023	0001	100	+1.250
09Nov21 14:42:07	 0.05hr	0008	28.815	026	026	0001	100	+3.279
09Nov21 14:42:10	 0.05hr	0009	28.779	024	023	0001	100	+1.310
09Nov21 14:42:10	 0.05hr	0008	28.815	026	026	0001	100	+3.279
09Nov21 14:42:13	 0.05hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:42:13	 0.05hr	0008	28.815	026	025	0001	100	+3.337
09Nov21 14:42:15	 0.05hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:42:15	 0.05hr	0008	28.815	026	026	0001	100	+3.337
09Nov21 14:42:18	 0.05hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:42:18	 0.05hr	0008	28.834	026	025	0001	100	+3.279
09Nov21 14:42:21	 0.05hr	0009	28.797	024	023	0001	100	+1.250
09Nov21 14:42:21	 0.05hr	0008	28.834	026	025	0001	100	+3.279
09Nov21 14:42:24	 0.06hr	0009	28.779	024	023	0001	100	+1.310
09Nov21 14:42:24	 0.06hr	0008	28.815	026	025	0001	100	+3.279
09Nov21 14:42:26	 0.06hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:42:26	 0.06hr	0008	28.834	026	026	0001	100	+3.279
09Nov21 14:42:29	 0.06hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:42:29	 0.06hr	0008	28.815	026	025	0001	100	+3.337
09Nov21 14:42:32	 0.06hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:42:32	 0.06hr	0008	28.834	026	025	0001	100	+3.279
09Nov21 14:42:34	 0.06hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:42:34	 0.06hr	0008	28.834	026	026	0001	100	+3.337
09Nov21 14:42:37	 0.06hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:42:37	 0.06hr	0008	28.815	026	025	0001	100	+3.279
09Nov21 14:42:40	 0.06hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:42:40	 0.06hr	0008	28.815	026	026	0001	100	+3.279
09Nov21 14:42:43	 0.06hr	0009	28.779	024	023	0001	100	+1.310
09Nov21 14:42:43	 0.06hr	0008	28.834	026	025	0001	100	+3.279
09Nov21 14:42:45	 0.06hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:42:45	 0.06hr	0008	28.815	026	026	0001	100	+3.279
09Nov21 14:42:48	 0.06hr	0009	28.797	024	023	0001	100	+1.250
09Nov21 14:42:48	 0.06hr	0008	28.834	026	026	0001	100	+3.337
09Nov21 14:42:51	 0.06hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:42:51	 0.06hr	0008	28.815	026	026	0001	100	+3.337
09Nov21 14:42:54	 0.06hr	0009	28.797	024	023	0001	100	+1.369
09Nov21 14:42:54	 0.06hr	0008	28.815	026	025	0001	100	+3.337
09Nov21 14:42:56	 0.06hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:42:56	 0.06hr	0008	28.815	026	025	0001	100	+3.337
09Nov21 14:42:59	 0.07hr	0009	28.797	024	023	0001	100	+1.250
09Nov21 14:42:59	 0.07hr	0008	28.834	026	026	0001	100	+3.220
09Nov21 14:43:02	 0.07hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:43:02	 0.07hr	0008	28.834	026	025	0001	100	+3.337
09Nov21 14:43:05	 0.07hr	0009	28.797	024	023	0001	100	+1.250
09Nov21 14:43:05	 0.07hr	0008	28.834	026	025	0001	100	+3.337
09Nov21 14:43:07	 0.07hr	0009	28.797	024	023	0001	100	+1.369
09Nov21 14:43:07	 0.07hr	0008	28.834	026	025	0001	100	+3.337
09Nov21 14:43:10	 0.07hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:43:10	 0.07hr	0008	28.815	026	025	0001	100	+3.279
09Nov21 14:43:13	 0.07hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:43:13	 0.07hr	0008	28.834	026	025	0001	100	+3.279
09Nov21 14:43:16	 0.07hr	0009	28.779	024	023	0001	100	+1.310
09Nov21 14:43:16	 0.07hr	0008	28.834	026	025	0001	100	+3.337
09Nov21 14:43:18	 0.07hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:43:18	 0.07hr	0008	28.834	026	025	0001	100	+3.279
09Nov21 14:43:21	 0.07hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:43:21	 0.07hr	0008	28.834	026	025	0001	100	+3.220
09Nov21 14:43:24	 0.07hr	0009	28.779	024	023	0001	100	+1.310
09Nov21 14:43:24	 0.07hr	0008	28.834	026	025	0001	100	+3.220
09Nov21 14:43:27	 0.07hr	0009	28.797	024	023	0001	100	+1.369
09Nov21 14:43:27	 0.07hr	0008	28.815	026	025	0001	100	+3.337
09Nov21 14:43:29	 0.07hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:43:29	 0.07hr	0008	28.834	026	025	0001	100	+3.279
09Nov21 14:43:32	 0.07hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:43:32	 0.07hr	0008	28.815	026	026	0001	100	+3.279
09Nov21 14:43:35	 0.08hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:43:35	 0.08hr	0008	28.834	026	025	0001	100	+3.279
09Nov21 14:43:38	 0.08hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:43:38	 0.08hr	0008	28.815	026	025	0001	100	+3.279
09Nov21 14:43:40	 0.08hr	0009	28.779	024	023	0001	100	+1.310
09Nov21 14:43:40	 0.08hr	0008	28.834	026	025	0001	100	+3.337
09Nov21 14:43:43	 0.08hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:43:43	 0.08hr	0008	28.834	026	026	0001	100	+3.279
09Nov21 14:43:46	 0.08hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:43:46	 0.08hr	0008	28.834	026	025	0001	100	+3.337
09Nov21 14:43:49	 0.08hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:43:49	 0.08hr	0008	28.834	026	025	0001	100	+3.279
09Nov21 14:43:51	 0.08hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:43:51	 0.08hr	0008	28.815	026	025	0001	100	+3.279
09Nov21 14:43:54	 0.08hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:43:54	 0.08hr	0008	28.834	026	025	0001	100	+3.279
09Nov21 14:43:57	 0.08hr	0009	28.797	024	023	0001	100	+1.310
09Nov21 14:43:57	 0.08hr	0008	28.834	026	025	0001	100	+3.279
09Nov21 14:44:00	 0.08hr	0009	28.797	025	023	0001	100	+1.310
09Nov21 14:44:00	 0.08hr	0008	28.834	026	025	0001	100	+3Start ChgComp
09Nov21 14:44:02	 0.08hr	0009	28.797	025	023	0001	100	+1.310
09Nov21 14:44:02	 0.08hr	0008	28.815	027	025	0001	100	+3.337
09Nov21 14:44:05	 0.08hr	ADC: I 1.310009	28.797	025	023	0001	100	+1.369
09Nov21 14:44:05	 0.08hr	0008	28.815	027	025	0001	100	+3.279
09Nov21 14:44:08	 0.08hr	0009	28.797	025	023	0001	100	+1.310
09Nov21 14:44:08	 0.08hr	0008	28.834	027	025	0001	100	+3.279
09Nov21 14:44:11	 0.09hr	ADC: I 1.369 BT 25 B 28.790009	28.797	025	023	0001	100	+1.369
09Nov21 14:44:11	 0.09hr	ADC: I 3.270008	28.834	027	025	0001	100	+3.279
09Nov21 14:44:13	 0.09hr	0009	28.797	025	023	0001	100	+1.310
09Nov21 14:44:13	 0.09hr	ADC: I 3.279 BT 27 B 28.830008	28.834	027	025	0001	100	+3.279
09Nov21 14:44:16	 0.09hr	0009	28.797	025	023	0001	100	+1.310
09Nov21 14:44:16	 0.09hr	ADC: I 3.279 BT 27 B 28.830008	28.834	027	025	0001	100	+3.279
09Nov21 14:44:19	 0.09hr	ADC: I 1.310009	28.797	025	023	0001	100	+1.310
09Nov21 14:44:19	 0.09hr	0008	28.815	027	026	0001	100	+3.279
09Nov21 14:44:22	 0.09hr	ADC: I 1.310 BT 25 B 28.790009	28.797	025	023	0001	100	+1.369
09Nov21 14:44:22	 0.09hr	0008	28.834	027	025	0001	100	+3.279
09Nov21 14:44:24	 0.09hr	ADC: I 1.369 BT 25 B 28.790009	28.797	025	023	0001	100	+1.310
09Nov21 14:44:24	 0.09hr	ADC: I 3.279 BT 27 B 28.830008	28.834	027	025	0001	100	+3.279
09Nov21 14:44:27	 0.09hr	0009	28.797	025	023	0001	100	+1.369
09Nov21 14:44:27	 0.09hr	0008	28.834	027	025	0001	100	+3.220
09Nov21 14:44:30	 0.09hr	0009	28.797	025	023	0001	100	+1.369
09Nov21 14:44:30	 0.09hr	ADC: I 3.270008	28.834	027	025	0001	100	+3.279
09Nov21 14:44:33	 0.09hr	ADC: I 1.369 BT 25 B 28.797 L 28.564 0009	28.797	025	023	0001	100	+1.310
09Nov21 14:44:33	 0.09hr	ADC: I 3.279 BT 27 B 28.830008	28.834	027	025	0001	100	+3.220
09Nov21 14:44:35	 0.09hr	0009	28.797	025	023	0001	100	+1.369
09Nov21 14:44:35	 0.09hr	ADC: I 3.220 BT 27 B 28.850008	28.834	027	025	0001	100	+3.279
09Nov21 14:44:38	 0.09hr	0009	28.797	025	023	0001	100	+1.369
09Nov21 14:44:38	 0.09hr	0008	28.834	027	026	0001	100	+3.279
09Nov21 14:44:41	 0.09hr	ADC: I 1.369 BT 25 B 28.797 L 28.564 0009	28.797	025	023	0001	100	+1.369
09Nov21 14:44:41	 0.09hr	0008	28.834	027	025	0001	100	+3.279
09Nov21 14:44:44	 0.09hr	0009	28.797	025	023	0001	100	+1.369
09Nov21 14:44:44	 0.09hr	ADC: I 3.220 BT 27 B 28.834 L 28.815 0008	28.834	027	026	0001	100	+3.279
09Nov21 14:44:46	 0.10hr	ADC: I 1.369 BT 25 B 28.797 L 28.564 0009	28.797	025	023	0001	100	+1.369
09Nov21 14:44:46	 0.10hr	0008	28.852	027	025	0001	100	+3.279
09Nov21 14:44:49	 0.10hr	0009	28.797	025	023	0001	100	+1.310
09Nov21 14:44:49	 0.10hr	0008	28.852	027	026	0001	100	+3.279
09Nov21 14:44:52	 0.10hr	0009	28.797	025	023	0001	100	+1.369
09Nov21 14:44:52	 0.10hr	ADC: I 3.279 BT 27 B 28.852 L 28.815 0008	28.834	027	025	0001	100	+3.279
09Nov21 14:44:54	 0.10hr	0009	28.797	025	023	0001	100	+1.369Start ChgComp
09Nov21 14:44:54	 0.10hr	0008	28.834	027	025	0001	100	+3.220
09Nov21 14:44:57	 0.10hr	0009	28.797	025	023	0001	100	+1.369
09Nov21 14:44:57	 0.10hr	ADC: I 3.220 BT 27 B 28.834 L 28.834 0008	28.834	027	025	0001	100	+3.337
09Nov21 14:45:00	 0.10hr	0009	28.797	025	023	0001	100	+1.369
09Nov21 14:45:00	 0.10hr	0008	28.834	027	026	0001	100	+3.220
09Nov21 14:45:03	 0.10hr	ADC: I 1.369 BT 25 B 28.797 L 28.564 0009	28.797	026	023	0001	100	+1.369
09Nov21 14:45:03	 0.10hr	0008	28.852	027	025	0001	100	+3.279
09Nov21 14:45:05	 0.10hr	ADC: I 1.369 BT 26 B 28.790009	28.797	026	023	0001	100	+1.369
09Nov21 14:45:05	 0.10hr	0008	28.834	027	025	0001	100	+3.279Start ChgComp
09Nov21 14:45:08	 0.10hr	Start ChgComp0009	28.797	026	023	0001	100	+1.429
09Nov21 14:45:08	 0.10hr	0008	28.834	027	025	0001	100	+3.279
09Nov21 14:45:11	 0.10hr	ADC: I 1.429 BT 26 B 28.790009	28.797	026	023	0001	100	+1.369
09Nov21 14:45:11	 0.10hr	0008	28.834	027	026	0001	100	+3.279
09Nov21 14:45:14	 0.10hr	0009	28.797	026	023	0001	100	+1.369
09Nov21 14:45:14	 0.10hr	ADC: I 3.279 BT 27 B 28.834 L 28.834 0008	28.852	027	026	0001	100	+3.220
09Nov21 14:45:16	 0.10hr	0009	28.797	026	023	0001	100	+1.369
09Nov21 14:45:16	 0.10hr	0008	28.852	027	026	0001	100	+3.220
09Nov21 14:45:19	 0.10hr	ADC: I 1.360009	28.797	026	023	0001	100	+1.369
09Nov21 14:45:19	 0.10hr	ADC: I 3.220008	28.834	027	026	0001	100	+3.279
09Nov21 14:45:22	 0.11hr	ADC: I 1.369 BT 26 B 28.790009	28.797	026	023	0001	100	+1.369
09Nov21 14:45:22	 0.11hr	ADC: I 3.220 BT 27 B 28.850008	28.852	027	025	0001	100	+3.220
09Nov21 14:45:25	 0.11hr	Start ChgComp0009	28.815	026	023	0001	100	+1.369
09Nov21 14:45:25	 0.11hr	Start ChgComp0008	28.834	027	026	0001	100	+3.220
09Nov21 14:45:27	 0.11hr	0009	28.797	026	023	0001	100	+1.369
09Nov21 14:45:27	 0.11hr	0008	28.834	027	026	0001	100	+3.220
09Nov21 14:45:30	 0.11hr	0009	28.797	026	023	0001	100	+1.369
09Nov21 14:45:30	 0.11hr	ADC: I 3.220008	28.834	027	025	0001	100	+3.220
09Nov21 14:45:33	 0.11hr	ADC: I 1.310 BT 26 B 28.797 L 280009	28.797	026	023	0001	100	+1.369
09Nov21 14:45:33	 0.11hr	0008	28.852	027	026	0001	100	+3.279
09Nov21 14:45:36	 0.11hr	ADC: I 1.369 BT 26 B 28.797 L 28.582 H 23 SOC 10009	28.797	026	023	0001	100	+1.429
09Nov21 14:45:36	 0.11hr	ADC: I 3.220 BT 27 B 28.850008	28.834	027	026	0001	100	+3.220
09Nov21 14:45:39	 0.11hr	0009	28.797	026	023	0001	100	+1.429
09Nov21 14:45:39	 0.11hr	0008	28.852	027	026	0001	100	+3.220
09Nov21 14:45:41	 0.11hr	0009	28.797	026	023	0001	100	+1.369
09Nov21 14:45:41	 0.11hr	0008	28.834	027	026	0001	100	+3.220
09Nov21 14:45:44	 0.11hr	AD0009	28.797	026	023	0001	100	+1.369
09Nov21 14:45:44	 0.11hr	ADC: I 3.220 BT 27 B 28.850008	28.834	027	026	0001	100	+3.220
09Nov21 14:45:47	 0.11hr	0009	28.797	026	023	0001	100	+1.429
09Nov21 14:45:47	 0.11hr	0008	28.834	028	026	0001	100	+3.220
09Nov21 14:45:49	 0.11hr	0009	28.797	026	023	0001	100	+1.369
09Nov21 14:45:49	 0.11hr	0008	28.834	028	025	0001	100	+3.220
09Nov21 14:45:52	 0.11hr	ADC: I 1.360009	28.797	026	023	0001	100	+1.369
09Nov21 14:45:52	 0.11hr	ADC: I 3.220 BT 28 B 28.852 L 28.834 0008	28.852	027	026	0001	100	+3.220
09Nov21 14:45:55	 0.11hr	0009	28.797	026	023	0001	100	+1.429
09Nov21 14:45:55	 0.11hr	0008	28.852	028	025	0001	100	+3.220
09Nov21 14:45:58	 0.12hr	0009	28.797	026	023	0001	100	+1.369
09Nov21 14:45:58	 0.12hr	0008	28.852	028	026	0001	100	+3.162
09Nov21 14:46:00	 0.12hr	0009	28.797	026	023	0001	100	+1.42ADC: I 1.369 BT 26 B 28.797 L 28.564 H 23 SOC 100
09Nov21 14:46:00	 0.12hr	ADC: I 3.162 BT 28 B 28.852 L 28.834 0008	28.834	028	026	0001	100	+3.220
09Nov21 14:46:03	 0.12hr	0009	28.797	026	023	0001	100	+1.429
09Nov21 14:46:03	 0.12hr	0008	28.834	028	026	0001	100	+3.162
09Nov21 14:46:06	 0.12hr	0009	28.797	026	023	0001	100	+1.429
09Nov21 14:46:06	 0.12hr	ADC: I 3.162 BT 28 B 28.834 L 28.834 0008	28.834	028	026	0001	100	+3.220
09Nov21 14:46:09	 0.12hr	S0009	28.797	026	023	0001	100	+1.429
09Nov21 14:46:09	 0.12hr	0008	28.852	028	026	0001	100	+3.220
09Nov21 14:46:11	 0.12hr	0009	28.797	026	023	0001	100	+1.369
09Nov21 14:46:11	 0.12hr	0008	28.852	028	026	0001	100	+3.220
09Nov21 14:46:14	 0.12hr	0009	28.797	026	023	0001	100	+1.429
09Nov21 14:46:14	 0.12hr	0008	28.852	028	026	0001	100	+3.220
09Nov21 14:46:17	 0.12hr	0009	28.797	026	023	0001	100	+1.369
09Nov21 14:46:17	 0.12hr	ADC: I 3.220 BT 28 B 28.852 L 28.834 0008	28.852	028	026	0001	100	+3.279
09Nov21 14:46:20	 0.12hr	0009	28.797	026	023	0001	100	+1.369
09Nov21 14:46:20	 0.12hr	0008	28.852	028	026	0001	100	+3.162
09Nov21 14:46:22	 0.12hr	ADC: I 1.369 BT 26 B 28.797 L 28.564 H 23 SOC 1000009	28.797	026	023	0001	100	+1.429
09Nov21 14:46:22	 0.12hr	0008	28.852	028	026	0001	100	+3.162
09Nov21 14:46:25	 0.12hr	0009	28.797	026	023	0001	100	+1.369
09Nov21 14:46:25	 0.12hr	0008	28.834	028	026	0001	100	+3.162
09Nov21 14:46:28	 0.12hr	0009	28.797	026	023	0001	100	+1.369
09Nov21 14:46:28	 0.12hr	0008	28.852	028	026	0001	100	+3.162
