Time	Sim Time	ID	Voltage	Bat Temp[C]	HeatSink Temp[C]	Status	SOC	Current
09Nov21 14:00:51	 0.01hr	0009	28.761	022	023	0000	098	-0.357
09Nov21 14:00:51	 0.01hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 14:00:53	 0.01hr	0009	28.761	022	023	0000	098	-0.357
09Nov21 14:00:53	 0.01hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 14:00:56	 0.01hr	0009	28.761	022	023	0000	098	-0.298
09Nov21 14:00:56	 0.01hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 14:00:59	 0.01hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 14:00:59	 0.01hr	0008	28.671	023	024	0000	090	-0.468
09Nov21 14:01:02	 0.02hr	0009	28.779	022	023	0000	098	-0.238
09Nov21 14:01:02	 0.02hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 14:01:04	 0.02hr	0009	28.761	022	023	0000	098	-0.298
09Nov21 14:01:04	 0.02hr	0008	28.671	023	024	0000	090	-0.410
09Nov21 14:01:07	 0.02hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 14:01:07	 0.02hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 14:01:10	 0.02hr	0009	28.761	022	023	0000	098	-0.298
09Nov21 14:01:10	 0.02hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 14:01:13	 0.02hr	0009	28.761	022	023	0000	098	-0.357
09Nov21 14:01:13	 0.02hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 14:01:16	 0.02hr	0009	28.761	022	023	0000	098	-0.298
09Nov21 14:01:16	 0.02hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 14:01:20	 0.02hr	0009	28.761	022	023	0000	098	-0.298
09Nov21 14:01:20	 0.02hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 14:01:23	 0.02hr	0009	28.761	022	023	0000	098	-0.298
09Nov21 14:01:23	 0.02hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 14:01:30	 0.02hr	0009	28.761	022	023	0000	098	-0.298
09Nov21 14:01:30	 0.02hr	0008	28.671	023	024	0000	090	-0.468
09Nov21 14:01:33	 0.02hr	0009	28.761	022	023	0000	098	-0.298
09Nov21 14:01:33	 0.02hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 14:01:37	 0.03hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 14:01:37	 0.03hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 14:01:41	 0.03hr	0009	28.761	022	023	0000	098	-0.298
09Nov21 14:01:41	 0.03hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 14:01:48	 0.03hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 14:01:48	 0.03hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 14:01:52	 0.03hr	0009	28.779	022	023	0000	098	-0.357
09Nov21 14:01:52	 0.03hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 14:01:55	 0.03hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 14:01:55	 0.03hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 14:01:58	 0.03hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 14:01:58	 0.03hr	0008	28.671	023	024	0000	090	-0.468
09Nov21 14:02:03	 0.03hr	0009	28.761	022	023	0000	098	-0.298
09Nov21 14:02:03	 0.03hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 14:02:07	 0.03hr	0009	28.761	022	023	0000	098	-0.298
09Nov21 14:02:07	 0.03hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 14:02:10	 0.03hr	0009	28.761	022	023	0000	098	-0.298
09Nov21 14:02:10	 0.03hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 14:02:13	 0.04hr	0009	28.761	022	023	0000	098	-0.298
09Nov21 14:02:13	 0.04hr	0008	28.671	023	024	0000	090	-0.410
09Nov21 14:02:16	 0.04hr	0009	28.761	022	023	0000	098	-0.357
09Nov21 14:02:16	 0.04hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 14:02:19	 0.04hr	0009	28.761	022	023	0000	098	-0.298
09Nov21 14:02:19	 0.04hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 14:02:24	 0.04hr	0009	28.761	022	023	0000	098	-0.298
09Nov21 14:02:24	 0.04hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 14:02:28	 0.04hr	0009	28.761	022	023	0000	098	-0.298
09Nov21 14:02:28	 0.04hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 14:02:32	 0.04hr	0009	28.761	022	023	0000	098	-0.298
09Nov21 14:02:32	 0.04hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 14:02:35	 0.04hr	0009	28.779	022	023	0000	098	-0.357
09Nov21 14:02:35	 0.04hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 14:02:38	 0.04hr	0009	28.761	022	023	0000	098	-0.357
09Nov21 14:02:38	 0.04hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 14:02:40	 0.04hr	0009	28.761	022	023	0000	098	-0.298
09Nov21 14:02:40	 0.04hr	0008	28.671	023	024	0000	090	-0.410
