Time	Sim Time	Solar Alt	Panel Eff	Port	Voltage	Current
09Nov21 14:07:40	 0.01hr	24.85	96.47	com24	39.99	 0.00
09Nov21 14:07:40	 0.01hr	24.85	96.47	com25	40.00	 0.00
09Nov21 14:07:40	 0.01hr	24.85	96.47	com26	40.01	 0.00
09Nov21 14:07:40	 0.01hr	24.85	96.47	com27	40.00	 0.00
09Nov21 14:07:40	 0.01hr	24.85	96.47	com28	40.01	 0.00
09Nov21 14:07:42	 0.01hr	24.84	96.47	com23	30.09	 5.71
09Nov21 14:07:42	 0.01hr	24.84	96.47	com24	39.99	 0.00
09Nov21 14:07:42	 0.01hr	24.84	96.47	com25	40.00	 0.00
09Nov21 14:07:42	 0.01hr	24.84	96.47	com26	40.01	 0.00
09Nov21 14:07:42	 0.01hr	24.84	96.47	com27	40.00	 0.00
09Nov21 14:07:42	 0.01hr	24.84	96.47	com28	40.01	 0.00
09Nov21 14:07:45	 0.01hr	24.84	96.47	com23	30.09	 5.71
09Nov21 14:07:45	 0.01hr	24.84	96.47	com24	39.99	 0.00
09Nov21 14:07:45	 0.01hr	24.84	96.47	com25	40.00	 0.00
09Nov21 14:07:45	 0.01hr	24.84	96.47	com26	40.01	 0.00
09Nov21 14:07:45	 0.01hr	24.84	96.47	com27	40.00	 0.00
09Nov21 14:07:45	 0.01hr	24.84	96.47	com28	40.01	 0.00
09Nov21 14:07:48	 0.01hr	24.83	96.47	com23	30.09	 5.71
09Nov21 14:07:48	 0.01hr	24.83	96.47	com24	39.99	 0.00
09Nov21 14:07:48	 0.01hr	24.83	96.47	com25	40.00	 0.00
09Nov21 14:07:48	 0.01hr	24.83	96.47	com26	40.01	 0.00
09Nov21 14:07:48	 0.01hr	24.83	96.47	com27	40.00	 0.00
09Nov21 14:07:48	 0.01hr	24.83	96.47	com28	40.01	 0.00
09Nov21 14:07:51	 0.01hr	24.82	96.48	com23	30.09	 5.71
09Nov21 14:07:51	 0.01hr	24.82	96.48	com24	39.99	 0.00
09Nov21 14:07:51	 0.01hr	24.82	96.48	com25	40.00	 0.00
09Nov21 14:07:51	 0.01hr	24.82	96.48	com26	40.00	 0.00
09Nov21 14:07:51	 0.01hr	24.82	96.48	com27	40.00	 0.00
09Nov21 14:07:51	 0.01hr	24.82	96.48	com28	40.01	 0.00
09Nov21 14:07:53	 0.02hr	24.82	96.48	com23	30.09	 5.71
09Nov21 14:07:53	 0.02hr	24.82	96.48	com24	39.99	 0.00
09Nov21 14:07:53	 0.02hr	24.82	96.48	com25	40.00	 0.00
09Nov21 14:07:53	 0.02hr	24.82	96.48	com26	40.00	 0.00
09Nov21 14:07:53	 0.02hr	24.82	96.48	com27	40.00	 0.00
09Nov21 14:07:53	 0.02hr	24.82	96.48	com28	40.01	 0.00
09Nov21 14:07:56	 0.02hr	24.81	96.48	com23	30.09	 5.71
09Nov21 14:07:56	 0.02hr	24.81	96.48	com24	39.99	 0.00
09Nov21 14:07:56	 0.02hr	24.81	96.48	com25	40.00	 0.00
09Nov21 14:07:56	 0.02hr	24.81	96.48	com26	40.01	 0.00
09Nov21 14:07:56	 0.02hr	24.81	96.48	com27	40.00	 0.00
09Nov21 14:07:56	 0.02hr	24.81	96.48	com28	40.01	 0.00
09Nov21 14:07:59	 0.02hr	24.80	96.48	com23	30.09	 5.71
09Nov21 14:07:59	 0.02hr	24.80	96.48	com24	39.99	 0.00
09Nov21 14:07:59	 0.02hr	24.80	96.48	com25	40.00	 0.00
09Nov21 14:07:59	 0.02hr	24.80	96.48	com26	40.01	 0.00
09Nov21 14:07:59	 0.02hr	24.80	96.48	com27	40.00	 0.00
09Nov21 14:07:59	 0.02hr	24.80	96.48	com28	40.01	 0.00
09Nov21 14:08:02	 0.02hr	24.79	96.48	com23	30.09	 5.71
09Nov21 14:08:02	 0.02hr	24.79	96.48	com24	39.99	 0.00
09Nov21 14:08:02	 0.02hr	24.79	96.48	com25	40.00	 0.00
09Nov21 14:08:02	 0.02hr	24.79	96.48	com26	40.01	 0.00
09Nov21 14:08:02	 0.02hr	24.79	96.48	com27	40.00	 0.00
09Nov21 14:08:02	 0.02hr	24.79	96.48	com28	40.01	 0.00
09Nov21 14:08:04	 0.02hr	24.79	96.48	com23	30.09	 5.71
09Nov21 14:08:04	 0.02hr	24.79	96.48	com24	39.99	 0.00
09Nov21 14:08:04	 0.02hr	24.79	96.48	com25	40.00	 0.00
09Nov21 14:08:04	 0.02hr	24.79	96.48	com26	40.01	 0.00
09Nov21 14:08:04	 0.02hr	24.79	96.48	com27	40.00	 0.00
09Nov21 14:08:04	 0.02hr	24.79	96.48	com28	40.01	 0.00
09Nov21 14:08:07	 0.02hr	24.78	96.48	com23	30.09	 5.71
09Nov21 14:08:07	 0.02hr	24.78	96.48	com24	39.99	 0.00
09Nov21 14:08:07	 0.02hr	24.78	96.48	com25	40.00	 0.00
09Nov21 14:08:07	 0.02hr	24.78	96.48	com26	40.01	 0.00
09Nov21 14:08:07	 0.02hr	24.78	96.48	com27	40.00	 0.00
09Nov21 14:08:07	 0.02hr	24.78	96.48	com28	40.01	 0.00
09Nov21 14:08:10	 0.02hr	24.77	96.48	com23	30.09	 5.71
09Nov21 14:08:10	 0.02hr	24.77	96.48	com24	39.99	 0.00
09Nov21 14:08:10	 0.02hr	24.77	96.48	com25	40.00	 0.00
09Nov21 14:08:10	 0.02hr	24.77	96.48	com26	40.01	 0.00
09Nov21 14:08:10	 0.02hr	24.77	96.48	com27	40.00	 0.00
09Nov21 14:08:10	 0.02hr	24.77	96.48	com28	40.01	 0.00
09Nov21 14:08:13	 0.02hr	24.77	96.48	com23	30.10	 5.71
09Nov21 14:08:13	 0.02hr	24.77	96.48	com24	39.99	 0.00
09Nov21 14:08:13	 0.02hr	24.77	96.48	com25	40.00	 0.00
09Nov21 14:08:13	 0.02hr	24.77	96.48	com26	40.01	 0.00
09Nov21 14:08:13	 0.02hr	24.77	96.48	com27	40.00	 0.00
09Nov21 14:08:13	 0.02hr	24.77	96.48	com28	40.01	 0.00
09Nov21 14:08:15	 0.02hr	24.76	96.48	com23	30.09	 5.71
09Nov21 14:08:15	 0.02hr	24.76	96.48	com24	39.99	 0.00
09Nov21 14:08:15	 0.02hr	24.76	96.48	com25	40.00	 0.00
09Nov21 14:08:15	 0.02hr	24.76	96.48	com26	40.01	 0.00
09Nov21 14:08:15	 0.02hr	24.76	96.48	com27	40.00	 0.00
09Nov21 14:08:15	 0.02hr	24.76	96.48	com28	40.01	 0.00
09Nov21 14:08:18	 0.02hr	24.75	96.48	com23	30.10	 5.71
09Nov21 14:08:18	 0.02hr	24.75	96.48	com24	39.99	 0.00
09Nov21 14:08:18	 0.02hr	24.75	96.48	com25	40.00	 0.00
09Nov21 14:08:18	 0.02hr	24.75	96.48	com26	40.00	 0.00
09Nov21 14:08:18	 0.02hr	24.75	96.48	com27	40.00	 0.00
09Nov21 14:08:18	 0.02hr	24.75	96.48	com28	40.01	 0.00
09Nov21 14:08:21	 0.02hr	24.74	96.48	com23	30.10	 5.71
09Nov21 14:08:21	 0.02hr	24.74	96.48	com24	39.99	 0.00
09Nov21 14:08:21	 0.02hr	24.74	96.48	com25	40.00	 0.00
09Nov21 14:08:21	 0.02hr	24.74	96.48	com26	40.01	 0.00
09Nov21 14:08:21	 0.02hr	24.74	96.48	com27	40.00	 0.00
09Nov21 14:08:21	 0.02hr	24.74	96.48	com28	40.01	 0.00
09Nov21 14:08:23	 0.02hr	24.74	96.48	com23	30.10	 5.71
09Nov21 14:08:23	 0.02hr	24.74	96.48	com24	39.99	 0.00
09Nov21 14:08:23	 0.02hr	24.74	96.48	com25	40.00	 0.00
09Nov21 14:08:23	 0.02hr	24.74	96.48	com26	40.00	 0.00
09Nov21 14:08:23	 0.02hr	24.74	96.48	com27	40.00	 0.00
09Nov21 14:08:23	 0.02hr	24.74	96.48	com28	40.01	 0.00
09Nov21 14:08:26	 0.02hr	24.73	96.48	com23	30.10	 5.71
09Nov21 14:08:26	 0.02hr	24.73	96.48	com24	39.99	 0.00
09Nov21 14:08:26	 0.02hr	24.73	96.48	com25	40.00	 0.00
09Nov21 14:08:26	 0.02hr	24.73	96.48	com26	40.01	 0.00
09Nov21 14:08:26	 0.02hr	24.73	96.48	com27	40.00	 0.00
09Nov21 14:08:26	 0.02hr	24.73	96.48	com28	40.01	 0.00
09Nov21 14:08:29	 0.03hr	24.72	96.48	com23	30.10	 5.71
09Nov21 14:08:29	 0.03hr	24.72	96.48	com24	39.99	 0.00
09Nov21 14:08:29	 0.03hr	24.72	96.48	com25	40.00	 0.00
09Nov21 14:08:29	 0.03hr	24.72	96.48	com26	40.00	 0.00
09Nov21 14:08:29	 0.03hr	24.72	96.48	com27	40.00	 0.00
09Nov21 14:08:29	 0.03hr	24.72	96.48	com28	40.01	 0.00
09Nov21 14:08:32	 0.03hr	24.72	96.48	com23	30.10	 5.71
09Nov21 14:08:32	 0.03hr	24.72	96.48	com24	39.99	 0.00
09Nov21 14:08:32	 0.03hr	24.72	96.48	com25	40.00	 0.00
09Nov21 14:08:32	 0.03hr	24.72	96.48	com26	40.01	 0.00
09Nov21 14:08:32	 0.03hr	24.72	96.48	com27	40.00	 0.00
09Nov21 14:08:32	 0.03hr	24.72	96.48	com28	40.01	 0.00
09Nov21 14:08:35	 0.03hr	24.71	96.48	com23	30.10	 5.71
09Nov21 14:08:35	 0.03hr	24.71	96.48	com24	39.99	 0.00
09Nov21 14:08:35	 0.03hr	24.71	96.48	com25	40.00	 0.00
09Nov21 14:08:35	 0.03hr	24.71	96.48	com26	40.01	 0.00
09Nov21 14:08:35	 0.03hr	24.71	96.48	com27	40.00	 0.00
09Nov21 14:08:35	 0.03hr	24.71	96.48	com28	40.01	 0.00
09Nov21 14:08:37	 0.03hr	24.70	96.49	com23	30.10	 5.71
09Nov21 14:08:37	 0.03hr	24.70	96.49	com24	39.99	 0.00
09Nov21 14:08:37	 0.03hr	24.70	96.49	com25	40.00	 0.00
09Nov21 14:08:37	 0.03hr	24.70	96.49	com26	40.01	 0.00
09Nov21 14:08:37	 0.03hr	24.70	96.49	com27	40.00	 0.00
09Nov21 14:08:37	 0.03hr	24.70	96.49	com28	40.01	 0.00
09Nov21 14:08:40	 0.03hr	24.69	96.49	com23	30.10	 5.71
09Nov21 14:08:40	 0.03hr	24.69	96.49	com24	39.99	 0.00
09Nov21 14:08:40	 0.03hr	24.69	96.49	com25	40.00	 0.00
09Nov21 14:08:40	 0.03hr	24.69	96.49	com26	40.01	 0.00
09Nov21 14:08:40	 0.03hr	24.69	96.49	com27	40.00	 0.00
09Nov21 14:08:40	 0.03hr	24.69	96.49	com28	40.01	 0.00
09Nov21 14:08:43	 0.03hr	24.69	96.49	com23	30.10	 5.71
09Nov21 14:08:43	 0.03hr	24.69	96.49	com24	39.99	 0.00
09Nov21 14:08:43	 0.03hr	24.69	96.49	com25	40.00	 0.00
09Nov21 14:08:43	 0.03hr	24.69	96.49	com26	40.01	 0.00
09Nov21 14:08:43	 0.03hr	24.69	96.49	com27	40.00	 0.00
09Nov21 14:08:43	 0.03hr	24.69	96.49	com28	40.01	 0.00
09Nov21 14:08:45	 0.03hr	24.68	96.49	com23	30.10	 5.71
09Nov21 14:08:45	 0.03hr	24.68	96.49	com24	39.99	 0.00
09Nov21 14:08:45	 0.03hr	24.68	96.49	com25	40.00	 0.00
09Nov21 14:08:45	 0.03hr	24.68	96.49	com26	40.01	 0.00
09Nov21 14:08:45	 0.03hr	24.68	96.49	com27	40.00	 0.00
09Nov21 14:08:45	 0.03hr	24.68	96.49	com28	40.01	 0.00
09Nov21 14:08:48	 0.03hr	24.67	96.49	com23	30.10	 5.71
09Nov21 14:08:48	 0.03hr	24.67	96.49	com24	39.99	 0.00
09Nov21 14:08:48	 0.03hr	24.67	96.49	com25	40.00	 0.00
09Nov21 14:08:48	 0.03hr	24.67	96.49	com26	40.01	 0.00
09Nov21 14:08:48	 0.03hr	24.67	96.49	com27	40.00	 0.00
09Nov21 14:08:48	 0.03hr	24.67	96.49	com28	40.01	 0.00
09Nov21 14:08:51	 0.03hr	24.67	96.49	com23	30.10	 5.71
09Nov21 14:08:51	 0.03hr	24.67	96.49	com24	39.99	 0.00
09Nov21 14:08:51	 0.03hr	24.67	96.49	com25	40.00	 0.00
09Nov21 14:08:51	 0.03hr	24.67	96.49	com26	40.01	 0.00
09Nov21 14:08:51	 0.03hr	24.67	96.49	com27	40.00	 0.00
09Nov21 14:08:51	 0.03hr	24.67	96.49	com28	40.01	 0.00
09Nov21 14:08:54	 0.03hr	24.66	96.49	com23	30.10	 5.71
09Nov21 14:08:54	 0.03hr	24.66	96.49	com24	39.99	 0.00
09Nov21 14:08:54	 0.03hr	24.66	96.49	com25	40.00	 0.00
09Nov21 14:08:54	 0.03hr	24.66	96.49	com26	40.01	 0.00
09Nov21 14:08:54	 0.03hr	24.66	96.49	com27	40.00	 0.00
09Nov21 14:08:54	 0.03hr	24.66	96.49	com28	40.01	 0.00
09Nov21 14:08:57	 0.03hr	24.65	96.49	com23	30.10	 5.71
09Nov21 14:08:57	 0.03hr	24.65	96.49	com24	39.99	 0.00
09Nov21 14:08:57	 0.03hr	24.65	96.49	com25	40.00	 0.00
09Nov21 14:08:57	 0.03hr	24.65	96.49	com26	40.01	 0.00
09Nov21 14:08:57	 0.03hr	24.65	96.49	com27	40.01	 0.00
09Nov21 14:08:57	 0.03hr	24.65	96.49	com28	40.01	 0.00
09Nov21 14:08:59	 0.03hr	24.64	96.49	com23	30.10	 5.71
09Nov21 14:08:59	 0.03hr	24.64	96.49	com24	39.99	 0.00
09Nov21 14:08:59	 0.03hr	24.64	96.49	com25	40.00	 0.00
09Nov21 14:08:59	 0.03hr	24.64	96.49	com26	40.01	 0.00
09Nov21 14:08:59	 0.03hr	24.64	96.49	com27	40.00	 0.00
09Nov21 14:08:59	 0.03hr	24.64	96.49	com28	40.01	 0.00
09Nov21 14:09:02	 0.03hr	24.64	96.49	com23	30.10	 5.71
09Nov21 14:09:02	 0.03hr	24.64	96.49	com24	39.99	 0.00
09Nov21 14:09:02	 0.03hr	24.64	96.49	com25	40.00	 0.00
09Nov21 14:09:02	 0.03hr	24.64	96.49	com26	40.01	 0.00
09Nov21 14:09:02	 0.03hr	24.64	96.49	com27	40.00	 0.00
09Nov21 14:09:02	 0.03hr	24.64	96.49	com28	40.01	 0.00
09Nov21 14:09:05	 0.04hr	24.63	96.49	com23	30.10	 5.71
09Nov21 14:09:05	 0.04hr	24.63	96.49	com24	39.99	 0.00
09Nov21 14:09:05	 0.04hr	24.63	96.49	com25	40.00	 0.00
09Nov21 14:09:05	 0.04hr	24.63	96.49	com26	40.01	 0.00
09Nov21 14:09:05	 0.04hr	24.63	96.49	com27	40.00	 0.00
09Nov21 14:09:05	 0.04hr	24.63	96.49	com28	40.01	 0.00
09Nov21 14:09:08	 0.04hr	24.62	96.49	com23	30.10	 5.71
09Nov21 14:09:08	 0.04hr	24.62	96.49	com24	39.99	 0.00
09Nov21 14:09:08	 0.04hr	24.62	96.49	com25	40.00	 0.00
09Nov21 14:09:08	 0.04hr	24.62	96.49	com26	40.01	 0.00
09Nov21 14:09:08	 0.04hr	24.62	96.49	com27	40.00	 0.00
09Nov21 14:09:08	 0.04hr	24.62	96.49	com28	40.01	 0.00
09Nov21 14:09:10	 0.04hr	24.62	96.49	com23	30.10	 5.71
09Nov21 14:09:10	 0.04hr	24.62	96.49	com24	39.99	 0.00
09Nov21 14:09:10	 0.04hr	24.62	96.49	com25	40.00	 0.00
09Nov21 14:09:10	 0.04hr	24.62	96.49	com26	40.01	 0.00
09Nov21 14:09:10	 0.04hr	24.62	96.49	com27	40.00	 0.00
09Nov21 14:09:10	 0.04hr	24.62	96.49	com28	40.01	 0.00
09Nov21 14:09:13	 0.04hr	24.61	96.49	com23	30.10	 5.71
09Nov21 14:09:13	 0.04hr	24.61	96.49	com24	39.99	 0.00
09Nov21 14:09:13	 0.04hr	24.61	96.49	com25	40.00	 0.00
09Nov21 14:09:13	 0.04hr	24.61	96.49	com26	40.01	 0.00
09Nov21 14:09:13	 0.04hr	24.61	96.49	com27	40.00	 0.00
09Nov21 14:09:13	 0.04hr	24.61	96.49	com28	40.01	 0.00
09Nov21 14:09:16	 0.04hr	24.60	96.49	com23	30.10	 5.71
09Nov21 14:09:16	 0.04hr	24.60	96.49	com24	39.99	 0.00
09Nov21 14:09:16	 0.04hr	24.60	96.49	com25	40.00	 0.00
09Nov21 14:09:16	 0.04hr	24.60	96.49	com26	40.01	 0.00
09Nov21 14:09:16	 0.04hr	24.60	96.49	com27	40.00	 0.00
09Nov21 14:09:16	 0.04hr	24.60	96.49	com28	40.01	 0.00
09Nov21 14:09:19	 0.04hr	24.59	96.49	com23	30.10	 5.71
09Nov21 14:09:19	 0.04hr	24.59	96.49	com24	39.99	 0.00
09Nov21 14:09:19	 0.04hr	24.59	96.49	com25	40.00	 0.00
09Nov21 14:09:19	 0.04hr	24.59	96.49	com26	40.01	 0.00
09Nov21 14:09:19	 0.04hr	24.59	96.49	com27	40.00	 0.00
09Nov21 14:09:19	 0.04hr	24.59	96.49	com28	40.01	 0.00
09Nov21 14:09:21	 0.04hr	24.59	96.49	com23	30.10	 5.71
09Nov21 14:09:21	 0.04hr	24.59	96.49	com24	39.99	 0.00
09Nov21 14:09:21	 0.04hr	24.59	96.49	com25	40.00	 0.00
09Nov21 14:09:21	 0.04hr	24.59	96.49	com26	40.01	 0.00
09Nov21 14:09:21	 0.04hr	24.59	96.49	com27	40.00	 0.00
09Nov21 14:09:21	 0.04hr	24.59	96.49	com28	40.01	 0.00
09Nov21 14:09:24	 0.04hr	24.58	96.49	com23	30.10	 5.71
09Nov21 14:09:24	 0.04hr	24.58	96.49	com24	39.99	 0.00
09Nov21 14:09:24	 0.04hr	24.58	96.49	com25	40.00	 0.00
09Nov21 14:09:24	 0.04hr	24.58	96.49	com26	40.01	 0.00
09Nov21 14:09:24	 0.04hr	24.58	96.49	com27	40.00	 0.00
09Nov21 14:09:24	 0.04hr	24.58	96.49	com28	40.01	 0.00
09Nov21 14:09:27	 0.04hr	24.57	96.50	com23	30.10	 5.71
09Nov21 14:09:27	 0.04hr	24.57	96.50	com24	39.99	 0.00
09Nov21 14:09:27	 0.04hr	24.57	96.50	com25	40.00	 0.00
09Nov21 14:09:27	 0.04hr	24.57	96.50	com26	40.01	 0.00
09Nov21 14:09:27	 0.04hr	24.57	96.50	com27	40.00	 0.00
09Nov21 14:09:27	 0.04hr	24.57	96.50	com28	40.01	 0.00
09Nov21 14:09:30	 0.04hr	24.57	96.50	com23	30.10	 5.71
09Nov21 14:09:30	 0.04hr	24.57	96.50	com24	39.99	 0.00
09Nov21 14:09:30	 0.04hr	24.57	96.50	com25	40.00	 0.00
09Nov21 14:09:30	 0.04hr	24.57	96.50	com26	40.01	 0.00
09Nov21 14:09:30	 0.04hr	24.57	96.50	com27	40.00	 0.00
09Nov21 14:09:30	 0.04hr	24.57	96.50	com28	40.01	 0.00
09Nov21 14:09:32	 0.04hr	24.56	96.50	com23	30.10	 5.71
09Nov21 14:09:32	 0.04hr	24.56	96.50	com24	39.99	 0.00
09Nov21 14:09:32	 0.04hr	24.56	96.50	com25	40.00	 0.00
09Nov21 14:09:32	 0.04hr	24.56	96.50	com26	40.01	 0.00
09Nov21 14:09:32	 0.04hr	24.56	96.50	com27	40.00	 0.00
09Nov21 14:09:32	 0.04hr	24.56	96.50	com28	40.01	 0.00
09Nov21 14:09:35	 0.04hr	24.55	96.50	com23	30.10	 5.71
09Nov21 14:09:35	 0.04hr	24.55	96.50	com24	39.99	 0.00
09Nov21 14:09:35	 0.04hr	24.55	96.50	com25	40.00	 0.00
09Nov21 14:09:35	 0.04hr	24.55	96.50	com26	40.01	 0.00
09Nov21 14:09:35	 0.04hr	24.55	96.50	com27	40.00	 0.00
09Nov21 14:09:35	 0.04hr	24.55	96.50	com28	40.01	 0.00
09Nov21 14:09:38	 0.04hr	24.54	96.50	com23	30.10	 5.71
09Nov21 14:09:38	 0.04hr	24.54	96.50	com24	39.99	 0.00
09Nov21 14:09:38	 0.04hr	24.54	96.50	com25	40.00	 0.00
09Nov21 14:09:38	 0.04hr	24.54	96.50	com26	40.01	 0.00
09Nov21 14:09:38	 0.04hr	24.54	96.50	com27	40.00	 0.00
09Nov21 14:09:38	 0.04hr	24.54	96.50	com28	40.01	 0.00
09Nov21 14:09:41	 0.05hr	24.54	96.50	com23	30.10	 5.71
09Nov21 14:09:41	 0.05hr	24.54	96.50	com24	39.99	 0.00
09Nov21 14:09:41	 0.05hr	24.54	96.50	com25	40.00	 0.00
