Time	Sim Time	ID	Voltage	Bat Temp[C]	HeatSink Temp[C]	Status	SOC	Current
09Nov21 12:50:36	 0.03hr	0008	28.653	023	024	0000	091	-0.468
09Nov21 12:50:39	 0.03hr	0009	28.779	021	022	0000	098	-0.357
09Nov21 12:50:39	 0.03hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:50:41	 0.03hr	0009	28.779	021	022	0000	098	-0.238
09Nov21 12:50:41	 0.03hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:50:44	 0.03hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:50:44	 0.03hr	0008	28.653	023	024	0000	091	-0.410
09Nov21 12:50:47	 0.03hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:50:47	 0.03hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:50:50	 0.03hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:50:50	 0.03hr	0008	28.653	023	024	0000	091	-0.410
09Nov21 12:50:52	 0.03hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:50:52	 0.03hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:50:55	 0.03hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:50:55	 0.03hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:50:58	 0.03hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:50:58	 0.03hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:51:01	 0.03hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:51:01	 0.03hr	0008	28.653	023	024	0000	091	-0.468
09Nov21 12:51:03	 0.03hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:51:03	 0.03hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:51:06	 0.03hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:51:06	 0.03hr	0008	28.653	023	024	0000	091	-0.410
09Nov21 12:51:09	 0.04hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:51:09	 0.04hr	0008	28.653	023	024	0000	091	-0.468
09Nov21 12:51:12	 0.04hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:51:12	 0.04hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:51:14	 0.04hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:51:14	 0.04hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:51:17	 0.04hr	0009	28.779	021	022	0000	098	-0.357
09Nov21 12:51:17	 0.04hr	0008	28.653	023	024	0000	091	-0.410
09Nov21 12:51:20	 0.04hr	0009	28.779	021	022	0000	098	-0.357
09Nov21 12:51:20	 0.04hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:51:23	 0.04hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:51:23	 0.04hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:51:26	 0.04hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:51:26	 0.04hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:51:28	 0.04hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:51:28	 0.04hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:51:31	 0.04hr	0009	28.779	022	022	0000	098	-0.298
09Nov21 12:51:31	 0.04hr	0008	28.653	023	024	0000	091	-0.410
09Nov21 12:51:34	 0.04hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:51:34	 0.04hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:51:37	 0.04hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:51:37	 0.04hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:51:39	 0.04hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:51:39	 0.04hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:51:42	 0.04hr	0009	28.779	022	022	0000	098	-0.298
09Nov21 12:51:42	 0.04hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:51:45	 0.05hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:51:45	 0.05hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:51:48	 0.05hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:51:48	 0.05hr	0008	28.653	023	024	0000	091	-0.410
09Nov21 12:51:51	 0.05hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:51:51	 0.05hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:51:53	 0.05hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:51:53	 0.05hr	0008	28.653	023	024	0000	091	-0.410
09Nov21 12:51:56	 0.05hr	0009	28.779	021	022	0000	098	-0.357
09Nov21 12:51:56	 0.05hr	0008	28.653	023	024	0000	091	-0.410
09Nov21 12:51:59	 0.05hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:51:59	 0.05hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:52:02	 0.05hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:52:02	 0.05hr	0008	28.653	023	024	0000	091	-0.468
09Nov21 12:52:04	 0.05hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:52:04	 0.05hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:52:07	 0.05hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:52:07	 0.05hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:52:10	 0.05hr	0009	28.779	021	022	0000	098	-0.357
09Nov21 12:52:10	 0.05hr	0008	28.671	023	024	0000	091	-0.351
09Nov21 12:52:13	 0.05hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:52:13	 0.05hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:52:15	 0.05hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:52:15	 0.05hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:52:18	 0.05hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:52:18	 0.05hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:52:21	 0.06hr	0009	28.779	021	022	0000	098	-0.238
09Nov21 12:52:21	 0.06hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:52:24	 0.06hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:52:24	 0.06hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:52:27	 0.06hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:52:27	 0.06hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:52:29	 0.06hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:52:29	 0.06hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:52:32	 0.06hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:52:32	 0.06hr	0008	28.653	023	024	0000	091	-0.410
09Nov21 12:52:35	 0.06hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:52:35	 0.06hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:52:38	 0.06hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:52:38	 0.06hr	0008	28.653	023	024	0000	091	-0.468
09Nov21 12:52:40	 0.06hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:52:40	 0.06hr	0008	28.653	023	024	0000	091	-0.468
09Nov21 12:52:43	 0.06hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:52:43	 0.06hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:52:46	 0.06hr	0009	28.779	021	022	0000	098	-0.357
09Nov21 12:52:46	 0.06hr	0008	28.653	023	024	0000	091	-0.410
09Nov21 12:52:49	 0.06hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:52:49	 0.06hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:52:52	 0.06hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:52:52	 0.06hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:52:54	 0.06hr	0009	28.779	021	022	0000	098	-0.357
09Nov21 12:52:54	 0.06hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:52:57	 0.07hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:52:57	 0.07hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:53:00	 0.07hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:53:00	 0.07hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:53:03	 0.07hr	0009	28.779	022	022	0000	098	-0.298
09Nov21 12:53:03	 0.07hr	0008	28.653	023	024	0000	091	-0.410
09Nov21 12:53:05	 0.07hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:53:05	 0.07hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:53:08	 0.07hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:53:08	 0.07hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:53:11	 0.07hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:53:11	 0.07hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:53:14	 0.07hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:53:14	 0.07hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:53:17	 0.07hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:53:17	 0.07hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:53:19	 0.07hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:53:19	 0.07hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:53:22	 0.07hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:53:22	 0.07hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:53:25	 0.07hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:53:25	 0.07hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:53:28	 0.07hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:53:28	 0.07hr	0008	28.653	023	024	0000	091	-0.410
09Nov21 12:53:30	 0.07hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:53:30	 0.07hr	0008	28.653	023	024	0000	091	-0.410
09Nov21 12:53:33	 0.08hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:53:33	 0.08hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:53:36	 0.08hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:53:36	 0.08hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:53:39	 0.08hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:53:39	 0.08hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:53:42	 0.08hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:53:42	 0.08hr	0008	28.671	023	024	0000	091	-0.351
09Nov21 12:53:44	 0.08hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:53:44	 0.08hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:53:47	 0.08hr	0009	28.761	021	022	0000	098	-0.298
09Nov21 12:53:47	 0.08hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:53:50	 0.08hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:53:50	 0.08hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:53:53	 0.08hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:53:53	 0.08hr	0008	28.653	023	024	0000	091	-0.468
09Nov21 12:53:55	 0.08hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:53:55	 0.08hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:53:58	 0.08hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:53:58	 0.08hr	0008	28.653	023	024	0000	091	-0.410
09Nov21 12:54:01	 0.08hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:54:01	 0.08hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:54:04	 0.08hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:54:04	 0.08hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:54:06	 0.08hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:54:06	 0.08hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:54:09	 0.09hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:54:09	 0.09hr	0008	28.653	023	024	0000	091	-0.410
09Nov21 12:54:12	 0.09hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:54:12	 0.09hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:54:15	 0.09hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:54:15	 0.09hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:54:18	 0.09hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:54:18	 0.09hr	0008	28.653	023	024	0000	091	-0.410
09Nov21 12:54:20	 0.09hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:54:20	 0.09hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:54:23	 0.09hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:54:23	 0.09hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:54:26	 0.09hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:54:26	 0.09hr	ADC: I -0.468 0008	28.671	023	024	0000	091	-0.468
09Nov21 12:54:29	 0.09hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:54:29	 0.09hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:54:31	 0.09hr	ADC: I -0.298 BT 21 B 28.70009	28.779	021	022	0000	098	-0.298
09Nov21 12:54:31	 0.09hr	0008	28.653	023	024	0000	091	-0.468
09Nov21 12:54:34	 0.09hr	ADC: I -0.357 BT 22 B 28.70009	28.779	021	022	0000	098	-0.298
09Nov21 12:54:34	 0.09hr	ADC: I -0.468 BT 23 B 28.60008	28.653	023	024	0000	091	-0.468
09Nov21 12:54:37	 0.09hr	ADC: I -0.298 BT 21 B 28.70009	28.779	021	022	0000	098	-0.357
09Nov21 12:54:37	 0.09hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:54:40	 0.09hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:54:40	 0.09hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:54:43	 0.09hr	0009	28.779	021	022	0000	098	-0.357
09Nov21 12:54:43	 0.09hr	ADC: I -0.468 BT 23 B 28.60008	28.671	023	024	0000	091	-0.468
09Nov21 12:54:45	 0.10hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:54:45	 0.10hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:54:48	 0.10hr	0009	28.779	022	022	0000	098	-0.298
09Nov21 12:54:48	 0.10hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:54:51	 0.10hr	ADC: I -0.298 BT 21 B 28.70009	28.779	021	022	0000	098	-0.238
09Nov21 12:54:51	 0.10hr	ADC: I -0.410 0008	28.671	023	024	0000	091	-0.410
09Nov21 12:54:54	 0.10hr	ADC: I -0.298 BT 21 B 28.70009	28.779	021	022	0000	098	-0.298
09Nov21 12:54:54	 0.10hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:54:57	 0.10hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:54:57	 0.10hr	0008	28.653	023	024	0000	091	-0.468
09Nov21 12:54:59	 0.10hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:54:59	 0.10hr	ADC: I -0.410 0008	28.671	023	024	0000	091	-0.468
09Nov21 12:55:02	 0.10hr	0009	28.779	021	022	0000	098	-0.357
09Nov21 12:55:02	 0.10hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:55:05	 0.10hr	0009	28.779	022	022	0000	098	-0.357
09Nov21 12:55:05	 0.10hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:55:08	 0.10hr	0009	28.779	022	022	0000	098	-0.298
09Nov21 12:55:08	 0.10hr	ADC: I -0.410 BT 23 B 28.60008	28.671	023	024	0000	091	-0.468
09Nov21 12:55:10	 0.10hr	ADC: I -0.298 BT 21 B 28.70009	28.779	021	022	0000	098	-0.298
09Nov21 12:55:10	 0.10hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:55:13	 0.10hr	ADC: I -0.357 BT 21 B 28.70009	28.779	021	022	0000	098	-0.357
09Nov21 12:55:13	 0.10hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:55:16	 0.10hr	0009	28.779	022	022	0000	098	-0.298
09Nov21 12:55:16	 0.10hr	0008	28.653	023	024	0000	091	-0.410
09Nov21 12:55:19	 0.10hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:55:19	 0.10hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:55:22	 0.11hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:55:22	 0.11hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:55:24	 0.11hr	S0009	28.779	022	022	0000	098	-0.298
09Nov21 12:55:24	 0.11hr	ADC: I -0.410 BT 23 B 28.60008	28.671	023	024	0000	091	-0.410
09Nov21 12:55:27	 0.11hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:55:27	 0.11hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:55:30	 0.11hr	0009	28.761	022	022	0000	098	-0.298
09Nov21 12:55:30	 0.11hr	0008	28.653	023	024	0000	091	-0.410
09Nov21 12:55:33	 0.11hr	ADC: I -0.298 BT 22 B 28.70009	28.779	021	022	0000	098	-0.298
09Nov21 12:55:33	 0.11hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:55:35	 0.11hr	ADC: I -0.298 BT 22 B 28.70009	28.779	022	022	0000	098	-0.238
