Time	Sim Time	Solar Alt	Panel Eff	Port	Voltage	Current
09Nov21 13:00:37	 0.01hr	24.86	96.47	com24	39.99	 0.00
09Nov21 13:00:37	 0.01hr	24.86	96.47	com25	40.00	 0.00
09Nov21 13:00:37	 0.01hr	24.86	96.47	com26	40.01	 0.00
09Nov21 13:00:37	 0.01hr	24.86	96.47	com27	40.00	 0.00
09Nov21 13:00:37	 0.01hr	24.86	96.47	com28	 1.97	 0.00
09Nov21 13:00:40	 0.01hr	24.85	96.47	com23	40.00	 0.00
09Nov21 13:00:40	 0.01hr	24.85	96.47	com24	39.99	 0.00
09Nov21 13:00:40	 0.01hr	24.85	96.47	com25	40.00	 0.00
09Nov21 13:00:40	 0.01hr	24.85	96.47	com26	40.01	 0.00
09Nov21 13:00:40	 0.01hr	24.85	96.47	com27	40.00	 0.00
09Nov21 13:00:40	 0.01hr	24.85	96.47	com28	 1.97	 0.00
09Nov21 13:00:43	 0.01hr	24.84	96.47	com23	40.00	 0.00
09Nov21 13:00:43	 0.01hr	24.84	96.47	com24	39.99	 0.00
09Nov21 13:00:43	 0.01hr	24.84	96.47	com25	40.00	 0.00
09Nov21 13:00:43	 0.01hr	24.84	96.47	com26	40.01	 0.00
09Nov21 13:00:43	 0.01hr	24.84	96.47	com27	40.00	 0.00
09Nov21 13:00:43	 0.01hr	24.84	96.47	com28	 1.97	 0.00
09Nov21 13:00:45	 0.01hr	24.84	96.47	com23	40.00	 0.00
09Nov21 13:00:45	 0.01hr	24.84	96.47	com24	39.99	 0.00
09Nov21 13:00:45	 0.01hr	24.84	96.47	com25	40.00	 0.00
09Nov21 13:00:45	 0.01hr	24.84	96.47	com26	40.01	 0.00
09Nov21 13:00:45	 0.01hr	24.84	96.47	com27	40.00	 0.00
09Nov21 13:00:45	 0.01hr	24.84	96.47	com28	 1.97	 0.00
09Nov21 13:00:48	 0.01hr	24.83	96.47	com23	40.00	 0.00
09Nov21 13:00:48	 0.01hr	24.83	96.47	com24	39.99	 0.00
09Nov21 13:00:48	 0.01hr	24.83	96.47	com25	40.00	 0.00
09Nov21 13:00:48	 0.01hr	24.83	96.47	com26	40.01	 0.00
09Nov21 13:00:48	 0.01hr	24.83	96.47	com27	39.99	 0.00
09Nov21 13:00:48	 0.01hr	24.83	96.47	com28	 1.97	 0.00
09Nov21 13:00:51	 0.01hr	24.82	96.48	com23	40.00	 0.00
09Nov21 13:00:51	 0.01hr	24.82	96.48	com24	39.99	 0.00
09Nov21 13:00:51	 0.01hr	24.82	96.48	com25	40.00	 0.00
09Nov21 13:00:51	 0.01hr	24.82	96.48	com26	40.01	 0.00
09Nov21 13:00:51	 0.01hr	24.82	96.48	com27	40.00	 0.00
09Nov21 13:00:51	 0.01hr	24.82	96.48	com28	 1.97	 0.00
09Nov21 13:00:54	 0.02hr	24.81	96.48	com23	40.00	 0.00
09Nov21 13:00:54	 0.02hr	24.81	96.48	com24	39.99	 0.00
09Nov21 13:00:54	 0.02hr	24.81	96.48	com25	40.00	 0.00
09Nov21 13:00:54	 0.02hr	24.81	96.48	com26	40.01	 0.00
09Nov21 13:00:54	 0.02hr	24.81	96.48	com27	40.00	 0.00
09Nov21 13:00:54	 0.02hr	24.81	96.48	com28	 1.97	 0.00
09Nov21 13:00:57	 0.02hr	24.81	96.48	com23	40.00	 0.00
09Nov21 13:00:57	 0.02hr	24.81	96.48	com24	39.99	 0.00
09Nov21 13:00:57	 0.02hr	24.81	96.48	com25	40.00	 0.00
09Nov21 13:00:57	 0.02hr	24.81	96.48	com26	40.01	 0.00
09Nov21 13:00:57	 0.02hr	24.81	96.48	com27	40.00	 0.00
09Nov21 13:00:57	 0.02hr	24.81	96.48	com28	 1.97	 0.00
09Nov21 13:00:59	 0.02hr	24.80	96.48	com23	40.00	 0.00
09Nov21 13:00:59	 0.02hr	24.80	96.48	com24	39.99	 0.00
09Nov21 13:00:59	 0.02hr	24.80	96.48	com25	40.00	 0.00
09Nov21 13:00:59	 0.02hr	24.80	96.48	com26	40.01	 0.00
09Nov21 13:00:59	 0.02hr	24.80	96.48	com27	40.00	 0.00
09Nov21 13:00:59	 0.02hr	24.80	96.48	com28	 1.97	 0.00
09Nov21 13:01:02	 0.02hr	24.79	96.48	com23	40.00	 0.00
09Nov21 13:01:02	 0.02hr	24.79	96.48	com24	39.99	 0.00
09Nov21 13:01:02	 0.02hr	24.79	96.48	com25	40.00	 0.00
09Nov21 13:01:02	 0.02hr	24.79	96.48	com26	40.01	 0.00
09Nov21 13:01:02	 0.02hr	24.79	96.48	com27	40.00	 0.00
09Nov21 13:01:02	 0.02hr	24.79	96.48	com28	 1.97	 0.00
09Nov21 13:01:05	 0.02hr	24.79	96.48	com23	40.00	 0.00
09Nov21 13:01:05	 0.02hr	24.79	96.48	com24	39.99	 0.00
09Nov21 13:01:05	 0.02hr	24.79	96.48	com25	40.00	 0.00
09Nov21 13:01:05	 0.02hr	24.79	96.48	com26	40.01	 0.00
09Nov21 13:01:05	 0.02hr	24.79	96.48	com27	40.00	 0.00
09Nov21 13:01:05	 0.02hr	24.79	96.48	com28	 1.97	 0.00
09Nov21 13:01:08	 0.02hr	24.78	96.48	com23	40.00	 0.00
09Nov21 13:01:08	 0.02hr	24.78	96.48	com24	39.99	 0.00
09Nov21 13:01:08	 0.02hr	24.78	96.48	com25	39.99	 0.00
09Nov21 13:01:08	 0.02hr	24.78	96.48	com26	40.01	 0.00
09Nov21 13:01:08	 0.02hr	24.78	96.48	com27	40.01	 0.00
09Nov21 13:01:08	 0.02hr	24.78	96.48	com28	 1.97	 0.00
09Nov21 13:01:10	 0.02hr	24.77	96.48	com23	40.00	 0.00
09Nov21 13:01:10	 0.02hr	24.77	96.48	com24	39.99	 0.00
09Nov21 13:01:10	 0.02hr	24.77	96.48	com25	40.00	 0.00
09Nov21 13:01:10	 0.02hr	24.77	96.48	com26	40.01	 0.00
09Nov21 13:01:10	 0.02hr	24.77	96.48	com27	40.00	 0.00
09Nov21 13:01:10	 0.02hr	24.77	96.48	com28	 1.98	 0.00
09Nov21 13:01:13	 0.02hr	24.76	96.48	com23	40.00	 0.00
09Nov21 13:01:13	 0.02hr	24.76	96.48	com24	39.99	 0.00
09Nov21 13:01:13	 0.02hr	24.76	96.48	com25	40.00	 0.00
09Nov21 13:01:13	 0.02hr	24.76	96.48	com26	40.01	 0.00
09Nov21 13:01:13	 0.02hr	24.76	96.48	com27	40.00	 0.00
09Nov21 13:01:13	 0.02hr	24.76	96.48	com28	 1.98	 0.00
09Nov21 13:01:16	 0.02hr	24.76	96.48	com23	40.00	 0.00
09Nov21 13:01:16	 0.02hr	24.76	96.48	com24	39.99	 0.00
09Nov21 13:01:16	 0.02hr	24.76	96.48	com25	40.00	 0.00
09Nov21 13:01:16	 0.02hr	24.76	96.48	com26	40.01	 0.00
09Nov21 13:01:16	 0.02hr	24.76	96.48	com27	40.00	 0.00
09Nov21 13:01:16	 0.02hr	24.76	96.48	com28	 1.98	 0.00
09Nov21 13:01:19	 0.02hr	24.75	96.48	com23	40.00	 0.00
09Nov21 13:01:19	 0.02hr	24.75	96.48	com24	39.99	 0.00
09Nov21 13:01:19	 0.02hr	24.75	96.48	com25	40.00	 0.00
09Nov21 13:01:19	 0.02hr	24.75	96.48	com26	40.01	 0.00
09Nov21 13:01:19	 0.02hr	24.75	96.48	com27	40.00	 0.00
09Nov21 13:01:19	 0.02hr	24.75	96.48	com28	 1.97	 0.00
09Nov21 13:01:22	 0.02hr	24.74	96.48	com23	40.00	 0.00
09Nov21 13:01:22	 0.02hr	24.74	96.48	com24	39.99	 0.00
09Nov21 13:01:22	 0.02hr	24.74	96.48	com25	40.00	 0.00
09Nov21 13:01:22	 0.02hr	24.74	96.48	com26	40.01	 0.00
09Nov21 13:01:22	 0.02hr	24.74	96.48	com27	40.01	 0.00
09Nov21 13:01:22	 0.02hr	24.74	96.48	com28	 1.98	 0.00
09Nov21 13:01:24	 0.02hr	24.73	96.48	com23	40.00	 0.00
09Nov21 13:01:24	 0.02hr	24.73	96.48	com24	39.99	 0.00
09Nov21 13:01:24	 0.02hr	24.73	96.48	com25	40.00	 0.00
09Nov21 13:01:24	 0.02hr	24.73	96.48	com26	40.01	 0.00
09Nov21 13:01:24	 0.02hr	24.73	96.48	com27	40.00	 0.00
09Nov21 13:01:24	 0.02hr	24.73	96.48	com28	 1.97	 0.00
09Nov21 13:01:27	 0.02hr	24.73	96.48	com23	40.00	 0.00
09Nov21 13:01:27	 0.02hr	24.73	96.48	com24	39.99	 0.00
09Nov21 13:01:27	 0.02hr	24.73	96.48	com25	40.00	 0.00
09Nov21 13:01:27	 0.02hr	24.73	96.48	com26	40.01	 0.00
09Nov21 13:01:27	 0.02hr	24.73	96.48	com27	40.00	 0.00
09Nov21 13:01:27	 0.02hr	24.73	96.48	com28	 1.97	 0.00
09Nov21 13:01:30	 0.03hr	24.72	96.48	com23	40.00	 0.00
09Nov21 13:01:30	 0.03hr	24.72	96.48	com24	39.99	 0.00
09Nov21 13:01:30	 0.03hr	24.72	96.48	com25	40.00	 0.00
09Nov21 13:01:30	 0.03hr	24.72	96.48	com26	40.01	 0.00
09Nov21 13:01:30	 0.03hr	24.72	96.48	com27	40.00	 0.00
09Nov21 13:01:30	 0.03hr	24.72	96.48	com28	 1.97	 0.00
09Nov21 13:01:33	 0.03hr	24.71	96.48	com23	40.00	 0.00
09Nov21 13:01:33	 0.03hr	24.71	96.48	com24	39.99	 0.00
09Nov21 13:01:33	 0.03hr	24.71	96.48	com25	40.00	 0.00
09Nov21 13:01:33	 0.03hr	24.71	96.48	com26	40.01	 0.00
09Nov21 13:01:33	 0.03hr	24.71	96.48	com27	40.00	 0.00
09Nov21 13:01:33	 0.03hr	24.71	96.48	com28	 1.97	 0.00
09Nov21 13:01:35	 0.03hr	24.71	96.48	com23	40.00	 0.00
09Nov21 13:01:35	 0.03hr	24.71	96.48	com24	39.99	 0.00
09Nov21 13:01:35	 0.03hr	24.71	96.48	com25	40.00	 0.00
09Nov21 13:01:35	 0.03hr	24.71	96.48	com26	40.01	 0.00
09Nov21 13:01:35	 0.03hr	24.71	96.48	com27	40.00	 0.00
09Nov21 13:01:35	 0.03hr	24.71	96.48	com28	 1.98	 0.00
09Nov21 13:01:38	 0.03hr	24.70	96.49	com23	40.00	 0.00
09Nov21 13:01:38	 0.03hr	24.70	96.49	com24	39.99	 0.00
09Nov21 13:01:38	 0.03hr	24.70	96.49	com25	40.00	 0.00
09Nov21 13:01:38	 0.03hr	24.70	96.49	com26	40.01	 0.00
09Nov21 13:01:38	 0.03hr	24.70	96.49	com27	40.00	 0.00
09Nov21 13:01:38	 0.03hr	24.70	96.49	com28	 1.98	 0.00
09Nov21 13:01:41	 0.03hr	24.69	96.49	com23	40.00	 0.00
09Nov21 13:01:41	 0.03hr	24.69	96.49	com24	39.99	 0.00
09Nov21 13:01:41	 0.03hr	24.69	96.49	com25	40.00	 0.00
09Nov21 13:01:41	 0.03hr	24.69	96.49	com26	40.01	 0.00
09Nov21 13:01:41	 0.03hr	24.69	96.49	com27	40.00	 0.00
09Nov21 13:01:41	 0.03hr	24.69	96.49	com28	 1.98	 0.00
09Nov21 13:01:44	 0.03hr	24.68	96.49	com23	40.00	 0.00
09Nov21 13:01:44	 0.03hr	24.68	96.49	com24	39.99	 0.00
09Nov21 13:01:44	 0.03hr	24.68	96.49	com25	40.00	 0.00
09Nov21 13:01:44	 0.03hr	24.68	96.49	com26	40.01	 0.00
09Nov21 13:01:44	 0.03hr	24.68	96.49	com27	40.00	 0.00
09Nov21 13:01:44	 0.03hr	24.68	96.49	com28	 1.98	 0.00
09Nov21 13:01:46	 0.03hr	24.68	96.49	com23	40.00	 0.00
09Nov21 13:01:46	 0.03hr	24.68	96.49	com24	39.99	 0.00
09Nov21 13:01:46	 0.03hr	24.68	96.49	com25	40.00	 0.00
09Nov21 13:01:46	 0.03hr	24.68	96.49	com26	40.01	 0.00
09Nov21 13:01:46	 0.03hr	24.68	96.49	com27	40.00	 0.00
09Nov21 13:01:46	 0.03hr	24.68	96.49	com28	 1.98	 0.00
09Nov21 13:01:49	 0.03hr	24.67	96.49	com23	40.00	 0.00
09Nov21 13:01:49	 0.03hr	24.67	96.49	com24	39.99	 0.00
09Nov21 13:01:49	 0.03hr	24.67	96.49	com25	40.00	 0.00
09Nov21 13:01:49	 0.03hr	24.67	96.49	com26	40.01	 0.00
09Nov21 13:01:49	 0.03hr	24.67	96.49	com27	40.00	 0.00
09Nov21 13:01:49	 0.03hr	24.67	96.49	com28	 1.98	 0.00
09Nov21 13:01:52	 0.03hr	24.66	96.49	com23	40.00	 0.00
09Nov21 13:01:52	 0.03hr	24.66	96.49	com24	39.99	 0.00
09Nov21 13:01:52	 0.03hr	24.66	96.49	com25	40.00	 0.00
09Nov21 13:01:52	 0.03hr	24.66	96.49	com26	40.01	 0.00
09Nov21 13:01:52	 0.03hr	24.66	96.49	com27	40.00	 0.00
09Nov21 13:01:52	 0.03hr	24.66	96.49	com28	 1.97	 0.00
09Nov21 13:01:55	 0.03hr	24.66	96.49	com23	40.00	 0.00
09Nov21 13:01:55	 0.03hr	24.66	96.49	com24	39.99	 0.00
09Nov21 13:01:55	 0.03hr	24.66	96.49	com25	40.00	 0.00
09Nov21 13:01:55	 0.03hr	24.66	96.49	com26	40.01	 0.00
09Nov21 13:01:55	 0.03hr	24.66	96.49	com27	40.00	 0.00
09Nov21 13:01:55	 0.03hr	24.66	96.49	com28	 1.98	 0.00
09Nov21 13:01:58	 0.03hr	24.65	96.49	com23	40.00	 0.00
09Nov21 13:01:58	 0.03hr	24.65	96.49	com24	39.99	 0.00
09Nov21 13:01:58	 0.03hr	24.65	96.49	com25	40.00	 0.00
09Nov21 13:01:58	 0.03hr	24.65	96.49	com26	40.01	 0.00
09Nov21 13:01:58	 0.03hr	24.65	96.49	com27	40.00	 0.00
09Nov21 13:01:58	 0.03hr	24.65	96.49	com28	 1.98	 0.00
09Nov21 13:02:00	 0.03hr	24.64	96.49	com23	40.00	 0.00
09Nov21 13:02:00	 0.03hr	24.64	96.49	com24	39.99	 0.00
09Nov21 13:02:00	 0.03hr	24.64	96.49	com25	39.99	 0.00
09Nov21 13:02:00	 0.03hr	24.64	96.49	com26	40.01	 0.00
09Nov21 13:02:00	 0.03hr	24.64	96.49	com27	40.00	 0.00
09Nov21 13:02:00	 0.03hr	24.64	96.49	com28	 1.98	 0.00
09Nov21 13:02:03	 0.03hr	24.63	96.49	com23	40.00	 0.00
09Nov21 13:02:03	 0.03hr	24.63	96.49	com24	39.99	 0.00
09Nov21 13:02:03	 0.03hr	24.63	96.49	com25	40.00	 0.00
09Nov21 13:02:03	 0.03hr	24.63	96.49	com26	40.01	 0.00
09Nov21 13:02:03	 0.03hr	24.63	96.49	com27	40.00	 0.00
09Nov21 13:02:03	 0.03hr	24.63	96.49	com28	 1.98	 0.00
09Nov21 13:02:06	 0.04hr	24.63	96.49	com23	40.00	 0.00
09Nov21 13:02:06	 0.04hr	24.63	96.49	com24	39.99	 0.00
09Nov21 13:02:06	 0.04hr	24.63	96.49	com25	40.00	 0.00
09Nov21 13:02:06	 0.04hr	24.63	96.49	com26	40.01	 0.00
09Nov21 13:02:06	 0.04hr	24.63	96.49	com27	40.00	 0.00
09Nov21 13:02:06	 0.04hr	24.63	96.49	com28	 1.97	 0.00
09Nov21 13:02:09	 0.04hr	24.62	96.49	com23	40.00	 0.00
09Nov21 13:02:09	 0.04hr	24.62	96.49	com24	39.99	 0.00
09Nov21 13:02:09	 0.04hr	24.62	96.49	com25	39.99	 0.00
09Nov21 13:02:09	 0.04hr	24.62	96.49	com26	40.01	 0.00
09Nov21 13:02:09	 0.04hr	24.62	96.49	com27	40.00	 0.00
09Nov21 13:02:09	 0.04hr	24.62	96.49	com28	 1.98	 0.00
09Nov21 13:02:11	 0.04hr	24.61	96.49	com23	40.00	 0.00
09Nov21 13:02:11	 0.04hr	24.61	96.49	com24	39.99	 0.00
09Nov21 13:02:11	 0.04hr	24.61	96.49	com25	40.00	 0.00
09Nov21 13:02:11	 0.04hr	24.61	96.49	com26	40.01	 0.00
09Nov21 13:02:11	 0.04hr	24.61	96.49	com27	40.00	 0.00
09Nov21 13:02:11	 0.04hr	24.61	96.49	com28	 1.97	 0.00
09Nov21 13:02:14	 0.04hr	24.60	96.49	com23	40.00	 0.00
09Nov21 13:02:14	 0.04hr	24.60	96.49	com24	39.99	 0.00
09Nov21 13:02:14	 0.04hr	24.60	96.49	com25	40.00	 0.00
09Nov21 13:02:14	 0.04hr	24.60	96.49	com26	40.01	 0.00
09Nov21 13:02:14	 0.04hr	24.60	96.49	com27	40.00	 0.00
09Nov21 13:02:14	 0.04hr	24.60	96.49	com28	 1.98	 0.00
09Nov21 13:02:17	 0.04hr	24.60	96.49	com23	40.00	 0.00
09Nov21 13:02:17	 0.04hr	24.60	96.49	com24	39.99	 0.00
09Nov21 13:02:17	 0.04hr	24.60	96.49	com25	40.00	 0.00
09Nov21 13:02:17	 0.04hr	24.60	96.49	com26	40.01	 0.00
09Nov21 13:02:17	 0.04hr	24.60	96.49	com27	40.00	 0.00
09Nov21 13:02:17	 0.04hr	24.60	96.49	com28	 1.98	 0.00
09Nov21 13:02:20	 0.04hr	24.59	96.49	com23	40.00	 0.00
09Nov21 13:02:20	 0.04hr	24.59	96.49	com24	39.99	 0.00
09Nov21 13:02:20	 0.04hr	24.59	96.49	com25	40.00	 0.00
09Nov21 13:02:20	 0.04hr	24.59	96.49	com26	40.01	 0.00
09Nov21 13:02:20	 0.04hr	24.59	96.49	com27	40.00	 0.00
09Nov21 13:02:20	 0.04hr	24.59	96.49	com28	 1.97	 0.00
09Nov21 13:02:23	 0.04hr	24.58	96.49	com23	40.00	 0.00
09Nov21 13:02:23	 0.04hr	24.58	96.49	com24	39.99	 0.00
09Nov21 13:02:23	 0.04hr	24.58	96.49	com25	40.00	 0.00
09Nov21 13:02:23	 0.04hr	24.58	96.49	com26	40.01	 0.00
09Nov21 13:02:23	 0.04hr	24.58	96.49	com27	40.00	 0.00
09Nov21 13:02:23	 0.04hr	24.58	96.49	com28	 1.98	 0.00
09Nov21 13:02:25	 0.04hr	24.58	96.49	com23	40.00	 0.00
09Nov21 13:02:25	 0.04hr	24.58	96.49	com24	39.99	 0.00
09Nov21 13:02:25	 0.04hr	24.58	96.49	com25	39.99	 0.00
09Nov21 13:02:25	 0.04hr	24.58	96.49	com26	40.01	 0.00
09Nov21 13:02:25	 0.04hr	24.58	96.49	com27	40.00	 0.00
09Nov21 13:02:25	 0.04hr	24.58	96.49	com28	 1.97	 0.00
09Nov21 13:02:28	 0.04hr	24.57	96.50	com23	40.00	 0.00
09Nov21 13:02:28	 0.04hr	24.57	96.50	com24	39.99	 0.00
09Nov21 13:02:28	 0.04hr	24.57	96.50	com25	40.00	 0.00
09Nov21 13:02:28	 0.04hr	24.57	96.50	com26	40.01	 0.00
09Nov21 13:02:28	 0.04hr	24.57	96.50	com27	40.00	 0.00
09Nov21 13:02:28	 0.04hr	24.57	96.50	com28	 1.97	 0.00
09Nov21 13:02:31	 0.04hr	24.56	96.50	com23	40.00	 0.00
09Nov21 13:02:31	 0.04hr	24.56	96.50	com24	39.99	 0.00
09Nov21 13:02:31	 0.04hr	24.56	96.50	com25	40.00	 0.00
09Nov21 13:02:31	 0.04hr	24.56	96.50	com26	40.01	 0.00
09Nov21 13:02:31	 0.04hr	24.56	96.50	com27	40.00	 0.00
09Nov21 13:02:31	 0.04hr	24.56	96.50	com28	 1.97	 0.00
09Nov21 13:02:34	 0.04hr	24.55	96.50	com23	40.00	 0.00
09Nov21 13:02:34	 0.04hr	24.55	96.50	com24	39.99	 0.00
09Nov21 13:02:34	 0.04hr	24.55	96.50	com25	39.99	 0.00
09Nov21 13:02:34	 0.04hr	24.55	96.50	com26	40.01	 0.00
09Nov21 13:02:34	 0.04hr	24.55	96.50	com27	40.00	 0.00
09Nov21 13:02:34	 0.04hr	24.55	96.50	com28	 1.97	 0.00
09Nov21 13:02:36	 0.04hr	24.55	96.50	com23	40.00	 0.00
09Nov21 13:02:36	 0.04hr	24.55	96.50	com24	39.99	 0.00
09Nov21 13:02:36	 0.04hr	24.55	96.50	com25	40.00	 0.00
09Nov21 13:02:36	 0.04hr	24.55	96.50	com26	40.01	 0.00
09Nov21 13:02:36	 0.04hr	24.55	96.50	com27	40.00	 0.00
09Nov21 13:02:36	 0.04hr	24.55	96.50	com28	 1.98	 0.00
09Nov21 13:02:39	 0.04hr	24.54	96.50	com23	40.00	 0.00
09Nov21 13:02:39	 0.04hr	24.54	96.50	com24	39.99	 0.00
09Nov21 13:02:39	 0.04hr	24.54	96.50	com25	40.00	 0.00
09Nov21 13:02:39	 0.04hr	24.54	96.50	com26	40.01	 0.00
09Nov21 13:02:39	 0.04hr	24.54	96.50	com27	40.00	 0.00
09Nov21 13:02:39	 0.04hr	24.54	96.50	com28	 1.97	 0.00
09Nov21 13:02:42	 0.05hr	24.53	96.50	com23	40.00	 0.00
