Time	Sim Time	Solar Alt	Panel Eff	Port	Voltage	Current
13Sep21 20:03:50	 0.09hr	 0.00	 0.00	com7	27.20	 6.99
13Sep21 20:04:53	 0.11hr	 0.00	 0.00	com9	28.57	 0.00
13Sep21 20:04:53	 0.11hr	 0.00	 0.00	com10	28.56	 0.00
13Sep21 20:04:53	 0.11hr	 0.00	 0.00	com11	28.85	 0.00
13Sep21 20:04:53	 0.11hr	 0.00	 0.00	com12	28.55	 0.00
13Sep21 20:04:53	 0.11hr	 0.00	 0.00	com13	28.00	 0.00
13Sep21 20:04:53	 0.11hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:04:53	 0.11hr	 0.00	 0.00	com7	27.20	 6.99
13Sep21 20:05:56	 0.12hr	 0.00	 0.00	com9	28.57	 0.00
13Sep21 20:05:56	 0.12hr	 0.00	 0.00	com10	28.56	 0.00
13Sep21 20:05:56	 0.12hr	 0.00	 0.00	com11	28.75	 0.00
13Sep21 20:05:56	 0.12hr	 0.00	 0.00	com12	28.54	 0.00
13Sep21 20:05:56	 0.12hr	 0.00	 0.00	com13	28.04	 0.00
13Sep21 20:05:56	 0.12hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:05:56	 0.12hr	 0.00	 0.00	com7	27.19	 6.99
13Sep21 20:07:00	 0.14hr	 0.00	 0.00	com9	28.56	 0.00
13Sep21 20:07:00	 0.14hr	 0.00	 0.00	com10	28.55	 0.00
13Sep21 20:07:00	 0.14hr	 0.00	 0.00	com11	28.53	 0.00
13Sep21 20:07:00	 0.14hr	 0.00	 0.00	com12	28.54	 0.00
13Sep21 20:07:00	 0.14hr	 0.00	 0.00	com13	28.03	 0.00
13Sep21 20:07:00	 0.14hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:07:00	 0.14hr	 0.00	 0.00	com7	27.19	 6.99
13Sep21 20:08:03	 0.16hr	 0.00	 0.00	com9	28.56	 0.00
13Sep21 20:08:03	 0.16hr	 0.00	 0.00	com10	28.55	 0.00
13Sep21 20:08:03	 0.16hr	 0.00	 0.00	com11	28.29	 0.00
13Sep21 20:08:03	 0.16hr	 0.00	 0.00	com12	28.54	 0.00
13Sep21 20:08:03	 0.16hr	 0.00	 0.00	com13	28.02	 0.00
13Sep21 20:08:03	 0.16hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:08:03	 0.16hr	 0.00	 0.00	com7	27.18	 6.99
13Sep21 20:09:06	 0.18hr	 0.00	 0.00	com9	28.56	 0.00
13Sep21 20:09:06	 0.18hr	 0.00	 0.00	com10	28.55	 0.00
13Sep21 20:09:06	 0.18hr	 0.00	 0.00	com11	28.22	 0.00
13Sep21 20:09:06	 0.18hr	 0.00	 0.00	com12	28.50	 0.00
13Sep21 20:09:06	 0.18hr	 0.00	 0.00	com13	28.02	 0.00
13Sep21 20:09:06	 0.18hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:09:06	 0.18hr	 0.00	 0.00	com7	27.18	 6.99
13Sep21 20:10:09	 0.19hr	 0.00	 0.00	com9	28.55	 0.00
13Sep21 20:10:09	 0.19hr	 0.00	 0.00	com10	28.54	 0.00
13Sep21 20:10:09	 0.19hr	 0.00	 0.00	com11	28.27	 0.00
13Sep21 20:10:09	 0.19hr	 0.00	 0.00	com12	28.30	 0.00
13Sep21 20:10:09	 0.19hr	 0.00	 0.00	com13	28.55	 0.00
13Sep21 20:10:09	 0.19hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:10:09	 0.19hr	 0.00	 0.00	com7	27.17	 6.99
13Sep21 20:11:13	 0.21hr	 0.00	 0.00	com9	28.54	 0.00
13Sep21 20:11:13	 0.21hr	 0.00	 0.00	com10	28.54	 0.00
13Sep21 20:11:13	 0.21hr	 0.00	 0.00	com11	28.83	 0.00
13Sep21 20:11:13	 0.21hr	 0.00	 0.00	com12	28.12	 0.00
13Sep21 20:11:13	 0.21hr	 0.00	 0.00	com13	28.55	 0.00
13Sep21 20:11:13	 0.21hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:11:13	 0.21hr	 0.00	 0.00	com7	27.17	 6.99
13Sep21 20:12:16	 0.23hr	 0.00	 0.00	com9	28.55	 0.00
13Sep21 20:12:16	 0.23hr	 0.00	 0.00	com10	28.54	 0.00
13Sep21 20:12:16	 0.23hr	 0.00	 0.00	com11	28.82	 0.00
13Sep21 20:12:16	 0.23hr	 0.00	 0.00	com12	28.04	 0.00
13Sep21 20:12:16	 0.23hr	 0.00	 0.00	com13	28.55	 0.00
13Sep21 20:12:16	 0.23hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:12:16	 0.23hr	 0.00	 0.00	com7	27.16	 6.99
13Sep21 20:13:19	 0.25hr	 0.00	 0.00	com9	28.54	 0.00
13Sep21 20:13:19	 0.25hr	 0.00	 0.00	com10	28.53	 0.00
13Sep21 20:13:19	 0.25hr	 0.00	 0.00	com11	28.82	 0.00
13Sep21 20:13:19	 0.25hr	 0.00	 0.00	com12	27.96	 0.00
13Sep21 20:13:19	 0.25hr	 0.00	 0.00	com13	28.49	 0.00
13Sep21 20:13:19	 0.25hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:13:19	 0.25hr	 0.00	 0.00	com7	27.16	 6.99
13Sep21 20:14:22	 0.26hr	 0.00	 0.00	com9	28.54	 0.00
13Sep21 20:14:22	 0.26hr	 0.00	 0.00	com10	28.53	 0.00
13Sep21 20:14:22	 0.26hr	 0.00	 0.00	com11	28.81	 0.00
13Sep21 20:14:22	 0.26hr	 0.00	 0.00	com12	27.98	 0.00
13Sep21 20:14:22	 0.26hr	 0.00	 0.00	com13	28.29	 0.00
13Sep21 20:14:22	 0.26hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:14:22	 0.26hr	 0.00	 0.00	com7	27.16	 6.99
13Sep21 20:15:26	 0.28hr	 0.00	 0.00	com9	28.53	 0.00
13Sep21 20:15:26	 0.28hr	 0.00	 0.00	com10	28.53	 0.00
13Sep21 20:15:26	 0.28hr	 0.00	 0.00	com11	28.82	 0.00
13Sep21 20:15:26	 0.28hr	 0.00	 0.00	com12	27.97	 0.00
13Sep21 20:15:26	 0.28hr	 0.00	 0.00	com13	28.27	 0.00
13Sep21 20:15:26	 0.28hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:15:26	 0.28hr	 0.00	 0.00	com7	27.15	 6.99
13Sep21 20:16:29	 0.30hr	 0.00	 0.00	com9	28.53	 0.00
13Sep21 20:16:29	 0.30hr	 0.00	 0.00	com10	28.50	 0.00
13Sep21 20:16:29	 0.30hr	 0.00	 0.00	com11	28.81	 0.00
13Sep21 20:16:29	 0.30hr	 0.00	 0.00	com12	27.97	 0.00
13Sep21 20:16:29	 0.30hr	 0.00	 0.00	com13	28.18	 0.00
13Sep21 20:16:29	 0.30hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:16:29	 0.30hr	 0.00	 0.00	com7	27.15	 6.99
13Sep21 20:17:32	 0.32hr	 0.00	 0.00	com9	28.53	 0.00
13Sep21 20:17:32	 0.32hr	 0.00	 0.00	com10	28.47	 0.00
13Sep21 20:17:32	 0.32hr	 0.00	 0.00	com11	28.80	 0.00
13Sep21 20:17:32	 0.32hr	 0.00	 0.00	com12	27.97	 0.00
13Sep21 20:17:32	 0.32hr	 0.00	 0.00	com13	28.15	 0.00
13Sep21 20:17:32	 0.32hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:17:32	 0.32hr	 0.00	 0.00	com7	27.15	 6.99
13Sep21 20:18:36	 0.33hr	 0.00	 0.00	com9	28.53	 0.00
13Sep21 20:18:36	 0.33hr	 0.00	 0.00	com10	28.33	 0.00
13Sep21 20:18:36	 0.33hr	 0.00	 0.00	com11	28.80	 0.00
13Sep21 20:18:36	 0.33hr	 0.00	 0.00	com12	27.96	 0.00
13Sep21 20:18:36	 0.33hr	 0.00	 0.00	com13	28.02	 0.00
13Sep21 20:18:36	 0.33hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:18:36	 0.33hr	 0.00	 0.00	com7	27.14	 6.99
13Sep21 20:19:39	 0.35hr	 0.00	 0.00	com9	28.52	 0.00
13Sep21 20:19:39	 0.35hr	 0.00	 0.00	com10	28.24	 0.00
13Sep21 20:19:39	 0.35hr	 0.00	 0.00	com11	28.80	 0.00
13Sep21 20:19:39	 0.35hr	 0.00	 0.00	com12	27.96	 0.00
13Sep21 20:19:39	 0.35hr	 0.00	 0.00	com13	27.93	 0.00
13Sep21 20:19:39	 0.35hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:19:39	 0.35hr	 0.00	 0.00	com7	27.14	 6.99
13Sep21 20:20:42	 0.37hr	 0.00	 0.00	com9	28.52	 0.00
13Sep21 20:20:42	 0.37hr	 0.00	 0.00	com10	28.10	 0.00
13Sep21 20:20:42	 0.37hr	 0.00	 0.00	com11	28.79	 0.00
13Sep21 20:20:42	 0.37hr	 0.00	 0.00	com12	27.96	 0.00
13Sep21 20:20:42	 0.37hr	 0.00	 0.00	com13	27.82	 0.00
13Sep21 20:20:42	 0.37hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:20:42	 0.37hr	 0.00	 0.00	com7	27.14	 6.99
13Sep21 20:21:45	 0.39hr	 0.00	 0.00	com9	28.51	 0.01
13Sep21 20:21:45	 0.39hr	 0.00	 0.00	com10	28.11	 0.00
13Sep21 20:21:45	 0.39hr	 0.00	 0.00	com11	28.80	 0.00
13Sep21 20:21:45	 0.39hr	 0.00	 0.00	com12	27.95	 0.00
13Sep21 20:21:45	 0.39hr	 0.00	 0.00	com13	27.83	 0.00
13Sep21 20:21:45	 0.39hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:21:45	 0.39hr	 0.00	 0.00	com7	27.13	 6.99
13Sep21 20:22:49	 0.40hr	 0.00	 0.00	com9	28.51	 0.01
13Sep21 20:22:49	 0.40hr	 0.00	 0.00	com10	28.18	 0.00
13Sep21 20:22:49	 0.40hr	 0.00	 0.00	com11	28.79	 0.00
13Sep21 20:22:49	 0.40hr	 0.00	 0.00	com12	27.95	 0.00
13Sep21 20:22:49	 0.40hr	 0.00	 0.00	com13	27.91	 0.00
13Sep21 20:22:49	 0.40hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:22:49	 0.40hr	 0.00	 0.00	com7	27.13	 6.99
13Sep21 20:23:52	 0.42hr	 0.00	 0.00	com9	28.51	 0.01
13Sep21 20:23:52	 0.42hr	 0.00	 0.00	com10	28.17	 0.00
13Sep21 20:23:52	 0.42hr	 0.00	 0.00	com11	28.78	 0.00
13Sep21 20:23:52	 0.42hr	 0.00	 0.00	com12	27.95	 0.00
13Sep21 20:23:52	 0.42hr	 0.00	 0.00	com13	27.92	 0.00
13Sep21 20:23:52	 0.42hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:23:52	 0.42hr	 0.00	 0.00	com7	27.13	 6.99
13Sep21 20:24:55	 0.44hr	 0.00	 0.00	com9	28.51	 0.00
13Sep21 20:24:55	 0.44hr	 0.00	 0.00	com10	28.05	 0.00
13Sep21 20:24:55	 0.44hr	 0.00	 0.00	com11	28.78	 0.00
13Sep21 20:24:55	 0.44hr	 0.00	 0.00	com12	28.48	 0.00
13Sep21 20:24:55	 0.44hr	 0.00	 0.00	com13	27.81	 0.00
13Sep21 20:24:55	 0.44hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:24:55	 0.44hr	 0.00	 0.00	com7	27.12	 6.99
13Sep21 20:25:58	 0.46hr	 0.00	 0.00	com9	28.50	 0.00
13Sep21 20:25:58	 0.46hr	 0.00	 0.00	com10	28.49	 0.00
13Sep21 20:25:58	 0.46hr	 0.00	 0.00	com11	28.78	 0.00
13Sep21 20:25:58	 0.46hr	 0.00	 0.00	com12	28.48	 0.00
13Sep21 20:25:58	 0.46hr	 0.00	 0.00	com13	27.80	 0.00
13Sep21 20:25:58	 0.46hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:25:58	 0.46hr	 0.00	 0.00	com7	27.12	 6.99
13Sep21 20:27:02	 0.47hr	 0.00	 0.00	com9	28.50	 0.00
13Sep21 20:27:02	 0.47hr	 0.00	 0.00	com10	28.49	 0.00
13Sep21 20:27:02	 0.47hr	 0.00	 0.00	com11	28.77	 0.00
13Sep21 20:27:02	 0.47hr	 0.00	 0.00	com12	28.48	 0.00
13Sep21 20:27:02	 0.47hr	 0.00	 0.00	com13	27.85	 0.01
13Sep21 20:27:02	 0.47hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:27:02	 0.47hr	 0.00	 0.00	com7	27.12	 6.99
13Sep21 20:28:05	 0.49hr	 0.00	 0.00	com9	28.50	 0.00
13Sep21 20:28:05	 0.49hr	 0.00	 0.00	com10	28.49	 0.00
13Sep21 20:28:05	 0.49hr	 0.00	 0.00	com11	28.77	 0.00
13Sep21 20:28:05	 0.49hr	 0.00	 0.00	com12	28.47	 0.00
13Sep21 20:28:05	 0.49hr	 0.00	 0.00	com13	27.83	 0.01
13Sep21 20:28:05	 0.49hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:28:05	 0.49hr	 0.00	 0.00	com7	27.11	 6.99
13Sep21 20:29:08	 0.51hr	 0.00	 0.00	com9	28.49	 0.00
13Sep21 20:29:08	 0.51hr	 0.00	 0.00	com10	28.48	 0.00
13Sep21 20:29:08	 0.51hr	 0.00	 0.00	com11	28.77	 0.00
13Sep21 20:29:08	 0.51hr	 0.00	 0.00	com12	28.47	 0.00
13Sep21 20:29:08	 0.51hr	 0.00	 0.00	com13	27.85	 0.01
13Sep21 20:29:08	 0.51hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:29:08	 0.51hr	 0.00	 0.00	com7	27.11	 6.99
13Sep21 20:30:12	 0.53hr	 0.00	 0.00	com9	28.49	 0.00
13Sep21 20:30:12	 0.53hr	 0.00	 0.00	com10	28.48	 0.00
13Sep21 20:30:12	 0.53hr	 0.00	 0.00	com11	28.76	 0.00
13Sep21 20:30:12	 0.53hr	 0.00	 0.00	com12	28.47	 0.00
13Sep21 20:30:12	 0.53hr	 0.00	 0.00	com13	27.84	 0.01
13Sep21 20:30:12	 0.53hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:30:12	 0.53hr	 0.00	 0.00	com7	27.11	 6.99
13Sep21 20:31:15	 0.54hr	 0.00	 0.00	com9	28.48	 0.00
13Sep21 20:31:15	 0.54hr	 0.00	 0.00	com10	28.48	 0.00
13Sep21 20:31:15	 0.54hr	 0.00	 0.00	com11	28.76	 0.00
13Sep21 20:31:15	 0.54hr	 0.00	 0.00	com12	28.46	 0.00
13Sep21 20:31:15	 0.54hr	 0.00	 0.00	com13	27.90	 0.00
13Sep21 20:31:15	 0.54hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:31:15	 0.54hr	 0.00	 0.00	com7	27.10	 6.99
13Sep21 20:32:18	 0.56hr	 0.00	 0.00	com9	28.48	 0.00
13Sep21 20:32:18	 0.56hr	 0.00	 0.00	com10	28.47	 0.00
13Sep21 20:32:18	 0.56hr	 0.00	 0.00	com11	28.59	 0.00
13Sep21 20:32:18	 0.56hr	 0.00	 0.00	com12	28.46	 0.00
13Sep21 20:32:18	 0.56hr	 0.00	 0.00	com13	27.94	 0.00
13Sep21 20:32:18	 0.56hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:32:18	 0.56hr	 0.00	 0.00	com7	27.10	 6.99
13Sep21 20:33:21	 0.58hr	 0.00	 0.00	com9	28.48	 0.00
13Sep21 20:33:21	 0.58hr	 0.00	 0.00	com10	28.47	 0.00
13Sep21 20:33:21	 0.58hr	 0.00	 0.00	com11	28.36	 0.00
13Sep21 20:33:21	 0.58hr	 0.00	 0.00	com12	28.46	 0.00
13Sep21 20:33:21	 0.58hr	 0.00	 0.00	com13	27.94	 0.00
13Sep21 20:33:21	 0.58hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:33:21	 0.58hr	 0.00	 0.00	com7	27.10	 6.99
13Sep21 20:34:25	 0.60hr	 0.00	 0.00	com9	28.48	 0.00
13Sep21 20:34:25	 0.60hr	 0.00	 0.00	com10	28.47	 0.00
13Sep21 20:34:25	 0.60hr	 0.00	 0.00	com11	28.31	 0.00
13Sep21 20:34:25	 0.60hr	 0.00	 0.00	com12	28.45	 0.00
13Sep21 20:34:25	 0.60hr	 0.00	 0.00	com13	27.93	 0.00
13Sep21 20:34:25	 0.60hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:34:25	 0.60hr	 0.00	 0.00	com7	27.09	 6.99
13Sep21 20:35:28	 0.62hr	 0.00	 0.00	com9	28.47	 0.00
13Sep21 20:35:28	 0.62hr	 0.00	 0.00	com10	28.46	 0.00
13Sep21 20:35:28	 0.62hr	 0.00	 0.00	com11	28.19	 0.00
13Sep21 20:35:28	 0.62hr	 0.00	 0.00	com12	28.37	 0.00
13Sep21 20:35:28	 0.62hr	 0.00	 0.00	com13	27.93	 0.00
13Sep21 20:35:28	 0.62hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:35:28	 0.62hr	 0.00	 0.00	com7	27.09	 6.99
13Sep21 20:36:31	 0.63hr	 0.00	 0.00	com9	28.47	 0.00
13Sep21 20:36:31	 0.63hr	 0.00	 0.00	com10	28.46	 0.00
13Sep21 20:36:31	 0.63hr	 0.00	 0.00	com11	28.14	 0.00
13Sep21 20:36:31	 0.63hr	 0.00	 0.00	com12	28.25	 0.00
13Sep21 20:36:31	 0.63hr	 0.00	 0.00	com13	27.93	 0.00
13Sep21 20:36:31	 0.63hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:36:31	 0.63hr	 0.00	 0.00	com7	27.09	 6.99
13Sep21 20:37:34	 0.65hr	 0.00	 0.00	com9	28.47	 0.00
13Sep21 20:37:34	 0.65hr	 0.00	 0.00	com10	28.46	 0.00
13Sep21 20:37:34	 0.65hr	 0.00	 0.00	com11	28.18	 0.00
13Sep21 20:37:34	 0.65hr	 0.00	 0.00	com12	28.15	 0.00
13Sep21 20:37:34	 0.65hr	 0.00	 0.00	com13	28.47	 0.00
13Sep21 20:37:34	 0.65hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:37:34	 0.65hr	 0.00	 0.00	com7	27.08	 6.99
13Sep21 20:38:38	 0.67hr	 0.00	 0.00	com9	28.46	 0.00
13Sep21 20:38:38	 0.67hr	 0.00	 0.00	com10	28.45	 0.00
13Sep21 20:38:38	 0.67hr	 0.00	 0.00	com11	28.20	 0.00
13Sep21 20:38:38	 0.67hr	 0.00	 0.00	com12	28.05	 0.00
13Sep21 20:38:38	 0.67hr	 0.00	 0.00	com13	28.46	 0.00
13Sep21 20:38:38	 0.67hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:38:38	 0.67hr	 0.00	 0.00	com7	27.08	 6.99
13Sep21 20:39:41	 0.69hr	 0.00	 0.00	com9	28.46	 0.00
13Sep21 20:39:41	 0.69hr	 0.00	 0.00	com10	28.45	 0.00
13Sep21 20:39:41	 0.69hr	 0.00	 0.00	com11	28.74	 0.00
13Sep21 20:39:41	 0.69hr	 0.00	 0.00	com12	28.00	 0.00
13Sep21 20:39:41	 0.69hr	 0.00	 0.00	com13	28.46	 0.00
13Sep21 20:39:41	 0.69hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:39:41	 0.69hr	 0.00	 0.00	com7	27.08	 6.99
13Sep21 20:40:44	 0.70hr	 0.00	 0.00	com9	28.46	 0.00
13Sep21 20:40:44	 0.70hr	 0.00	 0.00	com10	28.45	 0.00
13Sep21 20:40:44	 0.70hr	 0.00	 0.00	com11	28.73	 0.00
13Sep21 20:40:44	 0.70hr	 0.00	 0.00	com12	27.87	 0.00
13Sep21 20:40:44	 0.70hr	 0.00	 0.00	com13	28.46	 0.00
13Sep21 20:40:44	 0.70hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:40:44	 0.70hr	 0.00	 0.00	com7	27.07	 6.99
13Sep21 20:41:47	 0.72hr	 0.00	 0.00	com9	28.45	 0.00
13Sep21 20:41:47	 0.72hr	 0.00	 0.00	com10	28.44	 0.00
13Sep21 20:41:47	 0.72hr	 0.00	 0.00	com11	28.73	 0.00
13Sep21 20:41:47	 0.72hr	 0.00	 0.00	com12	27.89	 0.00
13Sep21 20:41:47	 0.72hr	 0.00	 0.00	com13	28.43	 0.00
13Sep21 20:41:47	 0.72hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:41:47	 0.72hr	 0.00	 0.00	com7	27.07	 6.99
13Sep21 20:42:51	 0.74hr	 0.00	 0.00	com9	28.45	 0.00
13Sep21 20:42:51	 0.74hr	 0.00	 0.00	com10	28.33	 0.00
13Sep21 20:42:51	 0.74hr	 0.00	 0.00	com11	28.73	 0.00
13Sep21 20:42:51	 0.74hr	 0.00	 0.00	com12	27.89	 0.00
13Sep21 20:42:51	 0.74hr	 0.00	 0.00	com13	28.32	 0.00
13Sep21 20:42:51	 0.74hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:42:51	 0.74hr	 0.00	 0.00	com7	27.07	 6.99
13Sep21 20:43:54	 0.76hr	 0.00	 0.00	com9	28.45	 0.00
13Sep21 20:43:54	 0.76hr	 0.00	 0.00	com10	28.15	 0.00
13Sep21 20:43:54	 0.76hr	 0.00	 0.00	com11	28.72	 0.00
13Sep21 20:43:54	 0.76hr	 0.00	 0.00	com12	27.88	 0.00
13Sep21 20:43:54	 0.76hr	 0.00	 0.00	com13	28.13	 0.00
13Sep21 20:43:54	 0.76hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:43:54	 0.76hr	 0.00	 0.00	com7	27.07	 6.99
13Sep21 20:44:57	 0.77hr	 0.00	 0.00	com9	28.44	 0.00
13Sep21 20:44:57	 0.77hr	 0.00	 0.00	com10	28.12	 0.00
13Sep21 20:44:57	 0.77hr	 0.00	 0.00	com11	28.72	 0.00
13Sep21 20:44:57	 0.77hr	 0.00	 0.00	com12	27.88	 0.00
13Sep21 20:44:57	 0.77hr	 0.00	 0.00	com13	28.10	 0.00
13Sep21 20:44:57	 0.77hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:44:57	 0.77hr	 0.00	 0.00	com7	27.06	 6.99
13Sep21 20:46:00	 0.79hr	 0.00	 0.00	com9	28.44	 0.01
13Sep21 20:46:00	 0.79hr	 0.00	 0.00	com10	28.00	 0.00
13Sep21 20:46:00	 0.79hr	 0.00	 0.00	com11	28.72	 0.00
13Sep21 20:46:00	 0.79hr	 0.00	 0.00	com12	28.42	 0.00
13Sep21 20:46:00	 0.79hr	 0.00	 0.00	com13	27.93	 0.00
13Sep21 20:46:00	 0.79hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:46:00	 0.79hr	 0.00	 0.00	com7	27.06	 6.99
13Sep21 20:47:04	 0.81hr	 0.00	 0.00	com9	28.44	 0.00
13Sep21 20:47:04	 0.81hr	 0.00	 0.00	com10	28.43	 0.00
13Sep21 20:47:04	 0.81hr	 0.00	 0.00	com11	28.71	 0.00
13Sep21 20:47:04	 0.81hr	 0.00	 0.00	com12	28.42	 0.00
13Sep21 20:47:04	 0.81hr	 0.00	 0.00	com13	27.81	 0.00
13Sep21 20:47:04	 0.81hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:47:04	 0.81hr	 0.00	 0.00	com7	27.05	 6.99
13Sep21 20:48:07	 0.83hr	 0.00	 0.00	com9	28.43	 0.00
13Sep21 20:48:07	 0.83hr	 0.00	 0.00	com10	28.42	 0.00
13Sep21 20:48:07	 0.83hr	 0.00	 0.00	com11	28.71	 0.00
13Sep21 20:48:07	 0.83hr	 0.00	 0.00	com12	28.41	 0.00
13Sep21 20:48:07	 0.83hr	 0.00	 0.00	com13	27.76	 0.00
13Sep21 20:48:07	 0.83hr	 0.00	 0.00	com8	 0.02	 0.00
13Sep21 20:48:07	 0.83hr	 0.00	 0.00	com7	27.05	 6.99
13Sep21 20:49:10	 0.84hr	 0.00	 0.00	com9	28.43	 0.00
13Sep21 20:49:10	 0.84hr	 0.00	 0.00	com10	28.42	 0.00
