Time	Sim Time	ID	Voltage	Bat Temp[C]	HeatSink Temp[C]	Status	SOC	Current
09Nov21 12:46:58	 0.05hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:46:58	 0.05hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:47:00	 0.05hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:47:00	 0.05hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:47:03	 0.05hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:47:03	 0.05hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:47:06	 0.05hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:47:06	 0.05hr	0008	28.653	023	024	0000	091	-0.410
09Nov21 12:47:09	 0.05hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:47:09	 0.05hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:47:12	 0.05hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:47:12	 0.05hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:47:14	 0.05hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:47:14	 0.05hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:47:17	 0.05hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:47:17	 0.05hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:47:20	 0.06hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:47:20	 0.06hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:47:23	 0.06hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:47:23	 0.06hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:47:25	 0.06hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:47:25	 0.06hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:47:28	 0.06hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:47:28	 0.06hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:47:31	 0.06hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:47:31	 0.06hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:47:34	 0.06hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:47:34	 0.06hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:47:36	 0.06hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:47:36	 0.06hr	0008	28.671	023	024	0000	091	-0.468
09Nov21 12:47:39	 0.06hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:47:39	 0.06hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:47:42	 0.06hr	0009	28.779	021	022	0000	098	-0.357
09Nov21 12:47:42	 0.06hr	0008	28.671	023	024	0000	091	-0.410
09Nov21 12:47:45	 0.06hr	0009	28.779	021	022	0000	098	-0.298
09Nov21 12:47:45	 0.06hr	0008	28.671	023	024	0000	091	-0.410
