Time	Sim Time	ID	Voltage	Bat Temp[C]	HeatSink Temp[C]	Status	SOC	Current
09Nov21 15:07:56	 0.03hr	0008	28.906	030	027	0001	100	+2.810
09Nov21 15:07:59	 0.03hr	0009	28.833	030	025	0001	100	+1.786
09Nov21 15:07:59	 0.03hr	0008	28.906	030	027	0001	100	+2.810
09Nov21 15:08:02	 0.03hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:08:02	 0.03hr	0008	28.906	030	027	0001	100	+2.869
09Nov21 15:08:04	 0.03hr	0009	28.851	030	025	0001	100	+1.726
09Nov21 15:08:04	 0.03hr	0008	28.906	030	027	0001	100	+2.869
09Nov21 15:08:07	 0.03hr	0009	28.851	030	025	0001	100	+1.726
09Nov21 15:08:07	 0.03hr	0008	28.906	030	027	0001	100	+2.810
09Nov21 15:08:10	 0.03hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:08:10	 0.03hr	0008	28.906	030	027	0001	100	+2.869
09Nov21 15:08:13	 0.03hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:08:13	 0.03hr	0008	28.906	030	027	0001	100	+2.869
09Nov21 15:08:15	 0.03hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:08:15	 0.03hr	0008	28.906	030	027	0001	100	+2.869
09Nov21 15:08:18	 0.03hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:08:18	 0.03hr	0008	28.906	030	027	0001	100	+2.810
09Nov21 15:08:21	 0.03hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:08:21	 0.03hr	0008	28.906	030	027	0001	100	+2.810
09Nov21 15:08:24	 0.03hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:08:24	 0.03hr	0008	28.906	030	027	0001	100	+2.810
09Nov21 15:08:26	 0.03hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:08:26	 0.03hr	0008	28.906	030	027	0001	100	+2.869
09Nov21 15:08:29	 0.04hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:08:29	 0.04hr	0008	28.924	030	027	0001	100	+2.869
09Nov21 15:08:32	 0.04hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:08:32	 0.04hr	0008	28.906	030	027	0001	100	+2.869
09Nov21 15:08:35	 0.04hr	0009	28.851	030	025	0001	100	+1.726
09Nov21 15:08:35	 0.04hr	0008	28.888	030	027	0001	100	+2.810
09Nov21 15:08:37	 0.04hr	0009	28.851	030	025	0001	100	+1.726
09Nov21 15:08:37	 0.04hr	0008	28.906	030	027	0001	100	+2.810
09Nov21 15:08:40	 0.04hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:08:40	 0.04hr	0008	28.906	030	027	0001	100	+2.810
09Nov21 15:08:43	 0.04hr	0009	28.851	030	025	0001	100	+1.726
09Nov21 15:08:43	 0.04hr	0008	28.906	030	027	0001	100	+2.810
09Nov21 15:08:45	 0.04hr	0009	28.851	030	025	0001	100	+1.726
09Nov21 15:08:45	 0.04hr	0008	28.888	030	027	0001	100	+2.810
09Nov21 15:08:48	 0.04hr	0009	28.851	030	025	0001	100	+1.726
09Nov21 15:08:48	 0.04hr	0008	28.906	030	027	0001	100	+2.869
09Nov21 15:08:51	 0.04hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:08:51	 0.04hr	0008	28.924	030	027	0001	100	+2.869
09Nov21 15:08:54	 0.04hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:08:54	 0.04hr	0008	28.924	030	027	0001	100	+2.869
09Nov21 15:08:56	 0.04hr	0009	28.833	030	025	0001	100	+1.786
09Nov21 15:08:56	 0.04hr	0008	28.924	030	027	0001	100	+2.810
09Nov21 15:08:59	 0.04hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:08:59	 0.04hr	0008	28.906	030	027	0001	100	+2.869
09Nov21 15:09:02	 0.04hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:09:02	 0.04hr	0008	28.924	030	027	0001	100	+2.810
09Nov21 15:09:05	 0.05hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:09:05	 0.05hr	0008	28.906	030	027	0001	100	+2.869
09Nov21 15:09:07	 0.05hr	0009	28.833	030	025	0001	100	+1.786
09Nov21 15:09:07	 0.05hr	0008	28.906	030	027	0001	100	+2.810
09Nov21 15:09:10	 0.05hr	0009	28.851	030	025	0001	100	+1.726
09Nov21 15:09:10	 0.05hr	0008	28.924	030	027	0001	100	+2.869
09Nov21 15:09:13	 0.05hr	0009	28.851	030	025	0001	100	+1.726
09Nov21 15:09:13	 0.05hr	0008	28.906	030	027	0001	100	+2.869
09Nov21 15:09:16	 0.05hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:09:16	 0.05hr	0008	28.906	030	027	0001	100	+2.869
09Nov21 15:09:18	 0.05hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:09:18	 0.05hr	0008	28.924	030	027	0001	100	+2.810
09Nov21 15:09:21	 0.05hr	0009	28.851	030	025	0001	100	+1.726
09Nov21 15:09:21	 0.05hr	0008	28.906	030	027	0001	100	+2.869
09Nov21 15:09:24	 0.05hr	0009	28.851	030	025	0001	100	+1.726
09Nov21 15:09:24	 0.05hr	0008	28.924	030	027	0001	100	+2.810
09Nov21 15:09:27	 0.05hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:09:27	 0.05hr	0008	28.906	030	027	0001	100	+2.869
09Nov21 15:09:29	 0.05hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:09:29	 0.05hr	0008	28.906	030	027	0001	100	+2.810
09Nov21 15:09:32	 0.05hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:09:32	 0.05hr	0008	28.906	030	027	0001	100	+2.869
09Nov21 15:09:35	 0.05hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:09:35	 0.05hr	0008	28.906	030	027	0001	100	+2.869
09Nov21 15:09:38	 0.05hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:09:38	 0.05hr	0008	28.924	030	027	0001	100	+2.810
09Nov21 15:09:40	 0.06hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:09:40	 0.06hr	0008	28.906	030	027	0001	100	+2.810
09Nov21 15:09:43	 0.06hr	0009	28.833	030	025	0001	100	+1.786
09Nov21 15:09:43	 0.06hr	0008	28.906	030	027	0001	100	+2.810
09Nov21 15:09:46	 0.06hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:09:46	 0.06hr	0008	28.924	030	027	0001	100	+2.810
09Nov21 15:09:49	 0.06hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:09:49	 0.06hr	0008	28.906	030	027	0001	100	+2.810
09Nov21 15:09:51	 0.06hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:09:51	 0.06hr	0008	28.924	030	027	0001	100	+2.869
09Nov21 15:09:54	 0.06hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:09:54	 0.06hr	0008	28.906	030	027	0001	100	+2.810
09Nov21 15:09:57	 0.06hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:09:57	 0.06hr	0008	28.924	030	027	0001	100	+2.810
09Nov21 15:10:00	 0.06hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:10:00	 0.06hr	0008	28.924	030	027	0001	100	+2.869
09Nov21 15:10:02	 0.06hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:10:02	 0.06hr	0008	28.924	030	027	0001	100	+2.810
09Nov21 15:10:05	 0.06hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:10:05	 0.06hr	0008	28.906	030	027	0001	100	+2.810
09Nov21 15:10:08	 0.06hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:10:08	 0.06hr	0008	28.906	030	027	0001	100	+2.869
09Nov21 15:10:11	 0.06hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:10:11	 0.06hr	0008	28.906	030	027	0001	100	+2.810
09Nov21 15:10:13	 0.06hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:10:13	 0.06hr	0008	28.924	030	027	0001	100	+2.810
09Nov21 15:10:16	 0.06hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:10:16	 0.06hr	0008	28.906	030	027	0001	100	+2.810
09Nov21 15:10:19	 0.07hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:10:19	 0.07hr	0008	28.924	030	027	0001	100	+2.810
09Nov21 15:10:22	 0.07hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:10:22	 0.07hr	0008	28.924	030	027	0001	100	+2.869
09Nov21 15:10:24	 0.07hr	0009	28.851	030	025	0001	100	+1.726
09Nov21 15:10:24	 0.07hr	0008	28.924	030	027	0001	100	+2.869
09Nov21 15:10:27	 0.07hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:10:27	 0.07hr	0008	28.924	030	027	0001	100	+2.869
09Nov21 15:10:30	 0.07hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:10:30	 0.07hr	0008	28.924	030	027	0001	100	+2.810
09Nov21 15:10:32	 0.07hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:10:32	 0.07hr	0008	28.924	030	027	0001	100	+2.810
09Nov21 15:10:35	 0.07hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:10:35	 0.07hr	0008	28.924	030	027	0001	100	+2.810
09Nov21 15:10:38	 0.07hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:10:38	 0.07hr	0008	28.924	030	027	0001	100	+2.810
09Nov21 15:10:41	 0.07hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:10:41	 0.07hr	0008	28.906	030	027	0001	100	+2.869
09Nov21 15:10:43	 0.07hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:10:43	 0.07hr	0008	28.906	030	027	0001	100	+2.810
09Nov21 15:10:46	 0.07hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:10:46	 0.07hr	0008	28.924	030	027	0001	100	+2.869
09Nov21 15:10:49	 0.07hr	0009	28.851	030	025	0001	100	+1.726
09Nov21 15:10:49	 0.07hr	0008	28.924	030	027	0001	100	+2.869
09Nov21 15:10:52	 0.07hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:10:52	 0.07hr	0008	28.906	030	027	0001	100	+2.810
09Nov21 15:10:54	 0.08hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:10:54	 0.08hr	0008	28.924	030	027	0001	100	+2.810
09Nov21 15:10:57	 0.08hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:10:57	 0.08hr	0008	28.906	030	027	0001	100	+2.869
09Nov21 15:11:00	 0.08hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:11:00	 0.08hr	0008	28.924	030	027	0001	100	+2.869
09Nov21 15:11:03	 0.08hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:11:03	 0.08hr	0008	28.906	030	027	0001	100	+2.810
09Nov21 15:11:05	 0.08hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:11:05	 0.08hr	0008	28.924	030	027	0001	100	+2.810
09Nov21 15:11:08	 0.08hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:11:08	 0.08hr	0008	28.906	030	027	0001	100	+2.810
09Nov21 15:11:11	 0.08hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:11:11	 0.08hr	0008	28.906	030	027	0001	100	+2.810
09Nov21 15:11:14	 0.08hr	ADC: I 1.786 BT 30 B 28.851 L 28.60009	28.851	030	025	0001	100	+1.845
09Nov21 15:11:14	 0.08hr	0008	28.924	030	027	0001	100	+2.810
09Nov21 15:11:16	 0.08hr	ADC: I 1.786 BT 30 B 28.850009	28.851	030	025	0001	100	+1.845
09Nov21 15:11:16	 0.08hr	ADC: I 2.810 BT 30 B 28.920008	28.924	030	027	0001	100	+2.869
09Nov21 15:11:19	 0.08hr	0009	28.851	030	025	0001	100	+1.845
09Nov21 15:11:19	 0.08hr	ADC: I 2.869 BT 30 B 28.906 L 28.888 H 27 SOC 1000008	28.924	030	027	0001	100	+2.810
09Nov21 15:11:22	 0.08hr	S0009	28.851	030	025	0001	100	+1.786
09Nov21 15:11:22	 0.08hr	0008	28.924	030	027	0001	100	+2.810
09Nov21 15:11:25	 0.08hr	0009	28.851	030	025	0001	100	+1.845
09Nov21 15:11:25	 0.08hr	0008	28.906	030	027	0001	100	+2.810
09Nov21 15:11:27	 0.08hr	ADC: I 1.845 BT 30 B 28.851 L 28.600 0009	28.851	030	025	0001	100	+1.786
09Nov21 15:11:27	 0.08hr	0008	28.924	030	027	0001	100	+2.810
09Nov21 15:11:30	 0.09hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:11:30	 0.09hr	0008	28.924	030	027	0001	100	+2.810
09Nov21 15:11:33	 0.09hr	S0009	28.851	030	025	0001	100	+1.726
09Nov21 15:11:33	 0.09hr	0008	28.924	030	027	0001	100	+2.810
09Nov21 15:11:35	 0.09hr	ADC: I 1.780009	28.851	030	025	0001	100	+1.786
09Nov21 15:11:35	 0.09hr	0008	28.924	030	027	0001	100	+2.810
09Nov21 15:11:38	 0.09hr	0009	28.851	030	025	0001	100	+1.786
09Nov21 15:11:38	 0.09hr	ADC: I 2.810008	28.924	030	027	0001	100	+2.869
