Time	Sim Time	ID	Voltage	Bat Temp[C]	HeatSink Temp[C]	Status	SOC	Current
09Nov21 13:42:49	 0.02hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:42:52	 0.02hr	0009	28.779	022	023	0000	098	-0.357
09Nov21 13:42:52	 0.02hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:42:55	 0.02hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:42:55	 0.02hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 13:42:58	 0.02hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:42:58	 0.02hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 13:43:00	 0.02hr	0009	28.779	022	023	0000	098	-0.357
09Nov21 13:43:00	 0.02hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 13:43:03	 0.02hr	0009	28.779	022	023	0000	098	-0.357
09Nov21 13:43:03	 0.02hr	0008	28.671	023	024	0000	090	-0.468
09Nov21 13:43:06	 0.02hr	0009	28.761	022	023	0000	098	-0.298
09Nov21 13:43:06	 0.02hr	0008	28.671	023	024	0000	090	-0.410
09Nov21 13:43:09	 0.02hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:43:09	 0.02hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:43:11	 0.02hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:43:11	 0.02hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 13:43:14	 0.02hr	0009	28.761	022	023	0000	098	-0.298
09Nov21 13:43:14	 0.02hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 13:43:17	 0.02hr	0009	28.761	022	023	0000	098	-0.298
09Nov21 13:43:17	 0.02hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:43:20	 0.03hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:43:20	 0.03hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:43:23	 0.03hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:43:23	 0.03hr	0008	28.671	023	024	0000	090	-0.410
09Nov21 13:43:25	 0.03hr	0009	28.761	022	023	0000	098	-0.298
09Nov21 13:43:25	 0.03hr	0008	28.671	023	024	0000	090	-0.468
09Nov21 13:43:28	 0.03hr	0009	28.779	022	023	0000	098	-0.357
09Nov21 13:43:28	 0.03hr	0008	28.671	023	024	0000	090	-0.410
09Nov21 13:43:31	 0.03hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:43:31	 0.03hr	0008	28.671	023	024	0000	090	-0.468
09Nov21 13:43:34	 0.03hr	0009	28.761	022	023	0000	098	-0.357
09Nov21 13:43:34	 0.03hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 13:43:36	 0.03hr	0009	28.779	022	023	0000	098	-0.357
09Nov21 13:43:36	 0.03hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 13:43:39	 0.03hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:43:39	 0.03hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:43:42	 0.03hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:43:42	 0.03hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 13:43:45	 0.03hr	0009	28.779	022	023	0000	098	-0.357
09Nov21 13:43:45	 0.03hr	0008	28.671	023	024	0000	090	-0.468
09Nov21 13:43:48	 0.03hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:43:48	 0.03hr	0008	28.671	023	024	0000	090	-0.468
09Nov21 13:43:50	 0.03hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:43:50	 0.03hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:43:53	 0.03hr	0009	28.779	022	023	0000	098	-0.357
09Nov21 13:43:53	 0.03hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:43:56	 0.04hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:43:56	 0.04hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 13:43:59	 0.04hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:43:59	 0.04hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:44:01	 0.04hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:44:01	 0.04hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:44:04	 0.04hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:44:04	 0.04hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:44:07	 0.04hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:44:07	 0.04hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:44:10	 0.04hr	0009	28.761	022	023	0000	098	-0.357
09Nov21 13:44:10	 0.04hr	0008	28.671	023	024	0000	090	-0.468
09Nov21 13:44:12	 0.04hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:44:12	 0.04hr	0008	28.671	023	024	0000	090	-0.468
09Nov21 13:44:15	 0.04hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:44:15	 0.04hr	0008	28.671	023	024	0000	090	-0.468
09Nov21 13:44:18	 0.04hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:44:18	 0.04hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 13:44:21	 0.04hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:44:21	 0.04hr	0008	28.671	023	024	0000	090	-0.468
09Nov21 13:44:23	 0.04hr	0009	28.779	022	023	0000	098	-0.357
09Nov21 13:44:23	 0.04hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:44:26	 0.04hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:44:26	 0.04hr	0008	28.671	023	024	0000	090	-0.468
09Nov21 13:44:29	 0.04hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:44:29	 0.04hr	0008	28.671	023	024	0000	090	-0.410
09Nov21 13:44:32	 0.05hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:44:32	 0.05hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:44:35	 0.05hr	0009	28.761	022	023	0000	098	-0.357
09Nov21 13:44:35	 0.05hr	0008	28.671	023	024	0000	090	-0.410
09Nov21 13:44:37	 0.05hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:44:37	 0.05hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 13:44:40	 0.05hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:44:40	 0.05hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:44:43	 0.05hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:44:43	 0.05hr	0008	28.671	023	024	0000	090	-0.468
09Nov21 13:44:46	 0.05hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:44:46	 0.05hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 13:44:48	 0.05hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:44:48	 0.05hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 13:44:51	 0.05hr	0009	28.779	022	023	0000	098	-0.357
09Nov21 13:44:51	 0.05hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 13:44:54	 0.05hr	0009	28.779	022	023	0000	098	-0.357
09Nov21 13:44:54	 0.05hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:44:57	 0.05hr	0009	28.761	022	023	0000	098	-0.298
09Nov21 13:44:57	 0.05hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:45:00	 0.05hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:45:00	 0.05hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:45:02	 0.05hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:45:02	 0.05hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 13:45:05	 0.05hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:45:05	 0.05hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 13:45:08	 0.06hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:45:08	 0.06hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:45:11	 0.06hr	0009	28.761	022	023	0000	098	-0.298
09Nov21 13:45:11	 0.06hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:45:13	 0.06hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:45:13	 0.06hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 13:45:16	 0.06hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:45:16	 0.06hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:45:19	 0.06hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:45:19	 0.06hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:45:22	 0.06hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:45:22	 0.06hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 13:45:25	 0.06hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:45:25	 0.06hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 13:45:27	 0.06hr	0009	28.761	022	023	0000	098	-0.357
09Nov21 13:45:27	 0.06hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:45:30	 0.06hr	0009	28.779	022	023	0000	098	-0.357
09Nov21 13:45:30	 0.06hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 13:45:33	 0.06hr	0009	28.779	022	023	0000	098	-0.357
09Nov21 13:45:33	 0.06hr	0008	28.671	023	024	0000	090	-0.468
09Nov21 13:45:36	 0.06hr	0009	28.761	022	023	0000	098	-0.298
09Nov21 13:45:36	 0.06hr	0008	28.671	023	024	0000	090	-0.410
09Nov21 13:45:38	 0.06hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:45:38	 0.06hr	0008	28.671	023	024	0000	090	-0.468
09Nov21 13:45:41	 0.06hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:45:41	 0.06hr	0008	28.671	023	024	0000	090	-0.468
09Nov21 13:45:44	 0.07hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:45:44	 0.07hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:45:47	 0.07hr	0009	28.779	022	023	0000	098	-0.357
09Nov21 13:45:47	 0.07hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 13:45:50	 0.07hr	0009	28.761	022	023	0000	098	-0.357
09Nov21 13:45:50	 0.07hr	0008	28.671	023	024	0000	090	-0.410
09Nov21 13:45:52	 0.07hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:45:52	 0.07hr	0008	28.671	023	024	0000	090	-0.468
09Nov21 13:45:55	 0.07hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:45:55	 0.07hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:45:58	 0.07hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:45:58	 0.07hr	0008	28.671	023	024	0000	090	-0.410
09Nov21 13:46:01	 0.07hr	0009	28.761	022	023	0000	098	-0.298
09Nov21 13:46:01	 0.07hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:46:03	 0.07hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:46:03	 0.07hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 13:46:06	 0.07hr	0009	28.761	022	023	0000	098	-0.357
09Nov21 13:46:06	 0.07hr	0008	28.671	023	024	0000	090	-0.468
09Nov21 13:46:09	 0.07hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:46:09	 0.07hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:46:12	 0.07hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:46:12	 0.07hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 13:46:14	 0.07hr	0009	28.761	022	023	0000	098	-0.357
09Nov21 13:46:14	 0.07hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:46:17	 0.07hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:46:17	 0.07hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:46:20	 0.08hr	0009	28.761	022	023	0000	098	-0.298
09Nov21 13:46:20	 0.08hr	0008	28.653	023	024	0000	090	-0.410
09Nov21 13:46:23	 0.08hr	0009	28.779	022	023	0000	098	-0.238
09Nov21 13:46:23	 0.08hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 13:46:26	 0.08hr	0009	28.779	022	023	0000	098	-0.238
09Nov21 13:46:26	 0.08hr	0008	28.653	023	024	0000	090	-0.468
09Nov21 13:46:28	 0.08hr	0009	28.779	022	023	0000	098	-0.298
09Nov21 13:46:28	 0.08hr	0008	28.653	023	024	0000	090	-0.410
