Time	Sim Time	Solar Alt	Panel Eff	Port	Voltage	Current
09Nov21 14:39:44	 0.01hr	24.85	96.47	com27	40.00	 0.00
09Nov21 14:39:44	 0.01hr	24.85	96.47	com28	40.01	 0.00
09Nov21 14:39:47	 0.01hr	24.85	96.47	com23	30.15	 5.71
09Nov21 14:39:47	 0.01hr	24.85	96.47	com24	39.99	 0.00
09Nov21 14:39:47	 0.01hr	24.85	96.47	com25	40.00	 0.00
09Nov21 14:39:47	 0.01hr	24.85	96.47	com26	40.00	 0.00
09Nov21 14:39:47	 0.01hr	24.85	96.47	com27	40.00	 0.00
09Nov21 14:39:47	 0.01hr	24.85	96.47	com28	40.01	 0.00
09Nov21 14:39:50	 0.01hr	24.84	96.47	com23	30.15	 5.71
09Nov21 14:39:50	 0.01hr	24.84	96.47	com24	39.99	 0.00
09Nov21 14:39:50	 0.01hr	24.84	96.47	com25	40.00	 0.00
09Nov21 14:39:50	 0.01hr	24.84	96.47	com26	40.00	 0.00
09Nov21 14:39:50	 0.01hr	24.84	96.47	com27	40.00	 0.00
09Nov21 14:39:50	 0.01hr	24.84	96.47	com28	40.01	 0.00
09Nov21 14:39:53	 0.01hr	24.83	96.47	com23	30.15	 5.71
09Nov21 14:39:53	 0.01hr	24.83	96.47	com24	39.99	 0.00
09Nov21 14:39:53	 0.01hr	24.83	96.47	com25	40.00	 0.00
09Nov21 14:39:53	 0.01hr	24.83	96.47	com26	40.00	 0.00
09Nov21 14:39:53	 0.01hr	24.83	96.47	com27	40.00	 0.00
09Nov21 14:39:53	 0.01hr	24.83	96.47	com28	40.01	 0.00
09Nov21 14:39:55	 0.01hr	24.82	96.48	com23	30.15	 5.71
09Nov21 14:39:55	 0.01hr	24.82	96.48	com24	39.99	 0.00
09Nov21 14:39:55	 0.01hr	24.82	96.48	com25	40.00	 0.00
09Nov21 14:39:55	 0.01hr	24.82	96.48	com26	40.00	 0.00
09Nov21 14:39:55	 0.01hr	24.82	96.48	com27	40.00	 0.00
09Nov21 14:39:55	 0.01hr	24.82	96.48	com28	40.01	 0.00
09Nov21 14:39:58	 0.02hr	24.82	96.48	com23	30.15	 5.71
09Nov21 14:39:58	 0.02hr	24.82	96.48	com24	39.99	 0.00
09Nov21 14:39:58	 0.02hr	24.82	96.48	com25	40.00	 0.00
09Nov21 14:39:58	 0.02hr	24.82	96.48	com26	40.00	 0.00
09Nov21 14:39:58	 0.02hr	24.82	96.48	com27	40.00	 0.00
09Nov21 14:39:58	 0.02hr	24.82	96.48	com28	40.01	 0.00
09Nov21 14:40:01	 0.02hr	24.81	96.48	com23	30.15	 5.71
09Nov21 14:40:01	 0.02hr	24.81	96.48	com24	39.99	 0.00
09Nov21 14:40:01	 0.02hr	24.81	96.48	com25	40.00	 0.00
09Nov21 14:40:01	 0.02hr	24.81	96.48	com26	40.00	 0.00
09Nov21 14:40:01	 0.02hr	24.81	96.48	com27	39.99	 0.00
09Nov21 14:40:01	 0.02hr	24.81	96.48	com28	40.01	 0.00
09Nov21 14:40:04	 0.02hr	24.80	96.48	com23	30.15	 5.71
09Nov21 14:40:04	 0.02hr	24.80	96.48	com24	39.99	 0.00
09Nov21 14:40:04	 0.02hr	24.80	96.48	com25	40.00	 0.00
09Nov21 14:40:04	 0.02hr	24.80	96.48	com26	40.00	 0.00
09Nov21 14:40:04	 0.02hr	24.80	96.48	com27	40.00	 0.00
09Nov21 14:40:04	 0.02hr	24.80	96.48	com28	40.01	 0.00
09Nov21 14:40:06	 0.02hr	24.80	96.48	com23	30.15	 5.71
09Nov21 14:40:06	 0.02hr	24.80	96.48	com24	39.99	 0.00
09Nov21 14:40:06	 0.02hr	24.80	96.48	com25	40.00	 0.00
09Nov21 14:40:06	 0.02hr	24.80	96.48	com26	40.00	 0.00
09Nov21 14:40:06	 0.02hr	24.80	96.48	com27	40.00	 0.00
09Nov21 14:40:06	 0.02hr	24.80	96.48	com28	40.01	 0.00
09Nov21 14:40:09	 0.02hr	24.79	96.48	com23	30.15	 5.71
09Nov21 14:40:09	 0.02hr	24.79	96.48	com24	39.99	 0.00
09Nov21 14:40:09	 0.02hr	24.79	96.48	com25	40.00	 0.00
09Nov21 14:40:09	 0.02hr	24.79	96.48	com26	40.00	 0.00
09Nov21 14:40:09	 0.02hr	24.79	96.48	com27	40.00	 0.00
09Nov21 14:40:09	 0.02hr	24.79	96.48	com28	40.01	 0.00
09Nov21 14:40:12	 0.02hr	24.78	96.48	com23	30.15	 5.71
09Nov21 14:40:12	 0.02hr	24.78	96.48	com24	39.99	 0.00
09Nov21 14:40:12	 0.02hr	24.78	96.48	com25	40.00	 0.00
09Nov21 14:40:12	 0.02hr	24.78	96.48	com26	40.00	 0.00
09Nov21 14:40:12	 0.02hr	24.78	96.48	com27	40.00	 0.00
09Nov21 14:40:12	 0.02hr	24.78	96.48	com28	40.01	 0.00
09Nov21 14:40:15	 0.02hr	24.77	96.48	com23	30.16	 5.71
09Nov21 14:40:15	 0.02hr	24.77	96.48	com24	39.99	 0.00
09Nov21 14:40:15	 0.02hr	24.77	96.48	com25	40.00	 0.00
09Nov21 14:40:15	 0.02hr	24.77	96.48	com26	40.00	 0.00
09Nov21 14:40:15	 0.02hr	24.77	96.48	com27	40.00	 0.00
09Nov21 14:40:15	 0.02hr	24.77	96.48	com28	40.01	 0.00
09Nov21 14:40:17	 0.02hr	24.77	96.48	com23	30.16	 5.71
09Nov21 14:40:17	 0.02hr	24.77	96.48	com24	39.99	 0.00
09Nov21 14:40:17	 0.02hr	24.77	96.48	com25	40.00	 0.00
09Nov21 14:40:17	 0.02hr	24.77	96.48	com26	40.00	 0.00
09Nov21 14:40:17	 0.02hr	24.77	96.48	com27	40.00	 0.00
09Nov21 14:40:17	 0.02hr	24.77	96.48	com28	40.01	 0.00
09Nov21 14:40:20	 0.02hr	24.76	96.48	com23	30.16	 5.71
09Nov21 14:40:20	 0.02hr	24.76	96.48	com24	39.99	 0.00
09Nov21 14:40:20	 0.02hr	24.76	96.48	com25	40.00	 0.00
09Nov21 14:40:20	 0.02hr	24.76	96.48	com26	40.00	 0.00
09Nov21 14:40:20	 0.02hr	24.76	96.48	com27	40.00	 0.00
09Nov21 14:40:20	 0.02hr	24.76	96.48	com28	40.01	 0.00
09Nov21 14:40:23	 0.02hr	24.75	96.48	com23	30.16	 5.71
09Nov21 14:40:23	 0.02hr	24.75	96.48	com24	39.99	 0.00
09Nov21 14:40:23	 0.02hr	24.75	96.48	com25	40.00	 0.00
09Nov21 14:40:23	 0.02hr	24.75	96.48	com26	40.00	 0.00
09Nov21 14:40:23	 0.02hr	24.75	96.48	com27	40.00	 0.00
09Nov21 14:40:23	 0.02hr	24.75	96.48	com28	40.01	 0.00
09Nov21 14:40:26	 0.02hr	24.75	96.48	com23	30.16	 5.71
09Nov21 14:40:26	 0.02hr	24.75	96.48	com24	39.99	 0.00
09Nov21 14:40:26	 0.02hr	24.75	96.48	com25	40.00	 0.00
09Nov21 14:40:26	 0.02hr	24.75	96.48	com26	40.00	 0.00
09Nov21 14:40:26	 0.02hr	24.75	96.48	com27	40.00	 0.00
09Nov21 14:40:26	 0.02hr	24.75	96.48	com28	40.01	 0.00
09Nov21 14:40:28	 0.02hr	24.74	96.48	com23	30.16	 5.71
09Nov21 14:40:28	 0.02hr	24.74	96.48	com24	39.99	 0.00
09Nov21 14:40:28	 0.02hr	24.74	96.48	com25	40.00	 0.00
09Nov21 14:40:28	 0.02hr	24.74	96.48	com26	40.00	 0.00
09Nov21 14:40:28	 0.02hr	24.74	96.48	com27	40.00	 0.00
09Nov21 14:40:28	 0.02hr	24.74	96.48	com28	40.01	 0.00
09Nov21 14:40:31	 0.02hr	24.73	96.48	com23	30.16	 5.71
09Nov21 14:40:31	 0.02hr	24.73	96.48	com24	39.99	 0.00
09Nov21 14:40:31	 0.02hr	24.73	96.48	com25	40.00	 0.00
09Nov21 14:40:31	 0.02hr	24.73	96.48	com26	40.00	 0.00
09Nov21 14:40:31	 0.02hr	24.73	96.48	com27	40.00	 0.00
09Nov21 14:40:31	 0.02hr	24.73	96.48	com28	40.01	 0.00
09Nov21 14:40:34	 0.03hr	24.72	96.48	com23	30.16	 5.71
09Nov21 14:40:34	 0.03hr	24.72	96.48	com24	39.99	 0.00
09Nov21 14:40:34	 0.03hr	24.72	96.48	com25	40.00	 0.00
09Nov21 14:40:34	 0.03hr	24.72	96.48	com26	40.00	 0.00
09Nov21 14:40:34	 0.03hr	24.72	96.48	com27	40.00	 0.00
09Nov21 14:40:34	 0.03hr	24.72	96.48	com28	40.01	 0.00
09Nov21 14:40:36	 0.03hr	24.72	96.48	com23	30.16	 5.71
09Nov21 14:40:36	 0.03hr	24.72	96.48	com24	39.99	 0.00
09Nov21 14:40:36	 0.03hr	24.72	96.48	com25	40.00	 0.00
09Nov21 14:40:36	 0.03hr	24.72	96.48	com26	40.00	 0.00
09Nov21 14:40:36	 0.03hr	24.72	96.48	com27	40.00	 0.00
09Nov21 14:40:36	 0.03hr	24.72	96.48	com28	40.01	 0.00
09Nov21 14:40:39	 0.03hr	24.71	96.48	com23	30.16	 5.71
09Nov21 14:40:39	 0.03hr	24.71	96.48	com24	39.99	 0.00
09Nov21 14:40:39	 0.03hr	24.71	96.48	com25	40.00	 0.00
09Nov21 14:40:39	 0.03hr	24.71	96.48	com26	40.01	 0.00
09Nov21 14:40:39	 0.03hr	24.71	96.48	com27	40.00	 0.00
09Nov21 14:40:39	 0.03hr	24.71	96.48	com28	40.01	 0.00
09Nov21 14:40:42	 0.03hr	24.70	96.49	com23	30.16	 5.71
09Nov21 14:40:42	 0.03hr	24.70	96.49	com24	39.99	 0.00
09Nov21 14:40:42	 0.03hr	24.70	96.49	com25	40.00	 0.00
09Nov21 14:40:42	 0.03hr	24.70	96.49	com26	40.00	 0.00
09Nov21 14:40:42	 0.03hr	24.70	96.49	com27	40.00	 0.00
09Nov21 14:40:42	 0.03hr	24.70	96.49	com28	40.01	 0.00
09Nov21 14:40:45	 0.03hr	24.70	96.49	com23	30.16	 5.71
09Nov21 14:40:45	 0.03hr	24.70	96.49	com24	39.99	 0.00
09Nov21 14:40:45	 0.03hr	24.70	96.49	com25	40.00	 0.00
09Nov21 14:40:45	 0.03hr	24.70	96.49	com26	40.01	 0.00
09Nov21 14:40:45	 0.03hr	24.70	96.49	com27	40.00	 0.00
09Nov21 14:40:45	 0.03hr	24.70	96.49	com28	40.01	 0.00
09Nov21 14:40:47	 0.03hr	24.69	96.49	com23	30.16	 5.71
09Nov21 14:40:47	 0.03hr	24.69	96.49	com24	39.99	 0.00
09Nov21 14:40:47	 0.03hr	24.69	96.49	com25	40.00	 0.00
09Nov21 14:40:47	 0.03hr	24.69	96.49	com26	40.00	 0.00
09Nov21 14:40:47	 0.03hr	24.69	96.49	com27	40.00	 0.00
09Nov21 14:40:47	 0.03hr	24.69	96.49	com28	40.01	 0.00
09Nov21 14:40:50	 0.03hr	24.68	96.49	com23	30.16	 5.71
09Nov21 14:40:50	 0.03hr	24.68	96.49	com24	39.99	 0.00
09Nov21 14:40:50	 0.03hr	24.68	96.49	com25	40.00	 0.00
09Nov21 14:40:50	 0.03hr	24.68	96.49	com26	40.00	 0.00
09Nov21 14:40:50	 0.03hr	24.68	96.49	com27	40.00	 0.00
09Nov21 14:40:50	 0.03hr	24.68	96.49	com28	40.01	 0.00
09Nov21 14:40:53	 0.03hr	24.67	96.49	com23	30.16	 5.71
09Nov21 14:40:53	 0.03hr	24.67	96.49	com24	39.99	 0.00
09Nov21 14:40:53	 0.03hr	24.67	96.49	com25	40.00	 0.00
09Nov21 14:40:53	 0.03hr	24.67	96.49	com26	40.01	 0.00
09Nov21 14:40:53	 0.03hr	24.67	96.49	com27	40.00	 0.00
09Nov21 14:40:53	 0.03hr	24.67	96.49	com28	40.01	 0.00
09Nov21 14:40:56	 0.03hr	24.67	96.49	com23	30.16	 5.71
09Nov21 14:40:56	 0.03hr	24.67	96.49	com24	39.99	 0.00
09Nov21 14:40:56	 0.03hr	24.67	96.49	com25	40.00	 0.00
09Nov21 14:40:56	 0.03hr	24.67	96.49	com26	40.01	 0.00
09Nov21 14:40:56	 0.03hr	24.67	96.49	com27	40.00	 0.00
09Nov21 14:40:56	 0.03hr	24.67	96.49	com28	40.01	 0.00
09Nov21 14:40:58	 0.03hr	24.66	96.49	com23	30.16	 5.71
09Nov21 14:40:58	 0.03hr	24.66	96.49	com24	39.99	 0.00
09Nov21 14:40:58	 0.03hr	24.66	96.49	com25	40.00	 0.00
09Nov21 14:40:58	 0.03hr	24.66	96.49	com26	40.01	 0.00
09Nov21 14:40:58	 0.03hr	24.66	96.49	com27	40.00	 0.00
09Nov21 14:40:58	 0.03hr	24.66	96.49	com28	40.01	 0.00
09Nov21 14:41:01	 0.03hr	24.65	96.49	com23	30.16	 5.71
09Nov21 14:41:01	 0.03hr	24.65	96.49	com24	39.99	 0.00
09Nov21 14:41:01	 0.03hr	24.65	96.49	com25	40.00	 0.00
09Nov21 14:41:01	 0.03hr	24.65	96.49	com26	40.01	 0.00
09Nov21 14:41:01	 0.03hr	24.65	96.49	com27	40.00	 0.00
09Nov21 14:41:01	 0.03hr	24.65	96.49	com28	40.01	 0.00
09Nov21 14:41:04	 0.03hr	24.65	96.49	com23	30.16	 5.71
09Nov21 14:41:04	 0.03hr	24.65	96.49	com24	39.99	 0.00
09Nov21 14:41:04	 0.03hr	24.65	96.49	com25	40.00	 0.00
09Nov21 14:41:04	 0.03hr	24.65	96.49	com26	40.01	 0.00
09Nov21 14:41:04	 0.03hr	24.65	96.49	com27	40.00	 0.00
09Nov21 14:41:04	 0.03hr	24.65	96.49	com28	40.01	 0.00
09Nov21 14:41:07	 0.03hr	24.64	96.49	com23	30.16	 5.71
09Nov21 14:41:07	 0.03hr	24.64	96.49	com24	39.99	 0.00
09Nov21 14:41:07	 0.03hr	24.64	96.49	com25	40.00	 0.00
09Nov21 14:41:07	 0.03hr	24.64	96.49	com26	40.01	 0.00
09Nov21 14:41:07	 0.03hr	24.64	96.49	com27	40.00	 0.00
09Nov21 14:41:07	 0.03hr	24.64	96.49	com28	40.01	 0.00
09Nov21 14:41:09	 0.04hr	24.63	96.49	com23	30.16	 5.71
09Nov21 14:41:09	 0.04hr	24.63	96.49	com24	39.99	 0.00
09Nov21 14:41:09	 0.04hr	24.63	96.49	com25	40.00	 0.00
09Nov21 14:41:09	 0.04hr	24.63	96.49	com26	40.00	 0.00
09Nov21 14:41:09	 0.04hr	24.63	96.49	com27	40.00	 0.00
09Nov21 14:41:09	 0.04hr	24.63	96.49	com28	40.01	 0.00
09Nov21 14:41:12	 0.04hr	24.62	96.49	com23	30.16	 5.71
09Nov21 14:41:12	 0.04hr	24.62	96.49	com24	39.99	 0.00
09Nov21 14:41:12	 0.04hr	24.62	96.49	com25	40.00	 0.00
09Nov21 14:41:12	 0.04hr	24.62	96.49	com26	40.01	 0.00
09Nov21 14:41:12	 0.04hr	24.62	96.49	com27	40.00	 0.00
09Nov21 14:41:12	 0.04hr	24.62	96.49	com28	40.01	 0.00
09Nov21 14:41:15	 0.04hr	24.62	96.49	com23	30.16	 5.71
09Nov21 14:41:15	 0.04hr	24.62	96.49	com24	39.99	 0.00
09Nov21 14:41:15	 0.04hr	24.62	96.49	com25	40.00	 0.00
09Nov21 14:41:15	 0.04hr	24.62	96.49	com26	40.01	 0.00
09Nov21 14:41:15	 0.04hr	24.62	96.49	com27	40.00	 0.00
09Nov21 14:41:15	 0.04hr	24.62	96.49	com28	40.01	 0.00
09Nov21 14:41:18	 0.04hr	24.61	96.49	com23	30.16	 5.71
09Nov21 14:41:18	 0.04hr	24.61	96.49	com24	39.99	 0.00
09Nov21 14:41:18	 0.04hr	24.61	96.49	com25	40.00	 0.00
09Nov21 14:41:18	 0.04hr	24.61	96.49	com26	40.01	 0.00
09Nov21 14:41:18	 0.04hr	24.61	96.49	com27	40.00	 0.00
09Nov21 14:41:18	 0.04hr	24.61	96.49	com28	40.01	 0.00
09Nov21 14:41:20	 0.04hr	24.60	96.49	com23	30.16	 5.71
09Nov21 14:41:20	 0.04hr	24.60	96.49	com24	39.99	 0.00
09Nov21 14:41:20	 0.04hr	24.60	96.49	com25	40.00	 0.00
09Nov21 14:41:20	 0.04hr	24.60	96.49	com26	40.01	 0.00
09Nov21 14:41:20	 0.04hr	24.60	96.49	com27	40.00	 0.00
09Nov21 14:41:20	 0.04hr	24.60	96.49	com28	40.01	 0.00
09Nov21 14:41:23	 0.04hr	24.60	96.49	com23	30.16	 5.71
09Nov21 14:41:23	 0.04hr	24.60	96.49	com24	39.99	 0.00
09Nov21 14:41:23	 0.04hr	24.60	96.49	com25	40.00	 0.00
09Nov21 14:41:23	 0.04hr	24.60	96.49	com26	40.01	 0.00
09Nov21 14:41:23	 0.04hr	24.60	96.49	com27	40.00	 0.00
09Nov21 14:41:23	 0.04hr	24.60	96.49	com28	40.01	 0.00
09Nov21 14:41:26	 0.04hr	24.59	96.49	com23	30.16	 5.71
09Nov21 14:41:26	 0.04hr	24.59	96.49	com24	39.99	 0.00
09Nov21 14:41:26	 0.04hr	24.59	96.49	com25	40.00	 0.00
09Nov21 14:41:26	 0.04hr	24.59	96.49	com26	40.01	 0.00
09Nov21 14:41:26	 0.04hr	24.59	96.49	com27	40.00	 0.00
09Nov21 14:41:26	 0.04hr	24.59	96.49	com28	40.01	 0.00
09Nov21 14:41:29	 0.04hr	24.58	96.49	com23	30.16	 5.71
09Nov21 14:41:29	 0.04hr	24.58	96.49	com24	39.99	 0.00
09Nov21 14:41:29	 0.04hr	24.58	96.49	com25	40.00	 0.00
09Nov21 14:41:29	 0.04hr	24.58	96.49	com26	40.01	 0.00
09Nov21 14:41:29	 0.04hr	24.58	96.49	com27	40.00	 0.00
09Nov21 14:41:29	 0.04hr	24.58	96.49	com28	40.01	 0.00
09Nov21 14:41:31	 0.04hr	24.57	96.50	com23	30.16	 5.71
09Nov21 14:41:31	 0.04hr	24.57	96.50	com24	39.99	 0.00
09Nov21 14:41:31	 0.04hr	24.57	96.50	com25	40.00	 0.00
09Nov21 14:41:31	 0.04hr	24.57	96.50	com26	40.01	 0.00
09Nov21 14:41:31	 0.04hr	24.57	96.50	com27	40.00	 0.00
09Nov21 14:41:31	 0.04hr	24.57	96.50	com28	40.01	 0.00
09Nov21 14:41:34	 0.04hr	24.57	96.50	com23	30.16	 5.71
09Nov21 14:41:34	 0.04hr	24.57	96.50	com24	39.99	 0.00
09Nov21 14:41:34	 0.04hr	24.57	96.50	com25	40.00	 0.00
09Nov21 14:41:34	 0.04hr	24.57	96.50	com26	40.01	 0.00
09Nov21 14:41:34	 0.04hr	24.57	96.50	com27	40.00	 0.00
09Nov21 14:41:34	 0.04hr	24.57	96.50	com28	40.01	 0.00
09Nov21 14:41:37	 0.04hr	24.56	96.50	com23	30.16	 5.71
09Nov21 14:41:37	 0.04hr	24.56	96.50	com24	39.99	 0.00
09Nov21 14:41:37	 0.04hr	24.56	96.50	com25	40.00	 0.00
09Nov21 14:41:37	 0.04hr	24.56	96.50	com26	40.01	 0.00
09Nov21 14:41:37	 0.04hr	24.56	96.50	com27	40.00	 0.00
09Nov21 14:41:37	 0.04hr	24.56	96.50	com28	40.01	 0.00
09Nov21 14:41:40	 0.04hr	24.55	96.50	com23	30.16	 5.71
09Nov21 14:41:40	 0.04hr	24.55	96.50	com24	39.99	 0.00
09Nov21 14:41:40	 0.04hr	24.55	96.50	com25	40.00	 0.00
09Nov21 14:41:40	 0.04hr	24.55	96.50	com26	40.01	 0.00
09Nov21 14:41:40	 0.04hr	24.55	96.50	com27	40.00	 0.00
09Nov21 14:41:40	 0.04hr	24.55	96.50	com28	40.01	 0.00
09Nov21 14:41:42	 0.04hr	24.55	96.50	com23	30.16	 5.71
09Nov21 14:41:42	 0.04hr	24.55	96.50	com24	39.99	 0.00
09Nov21 14:41:42	 0.04hr	24.55	96.50	com25	40.00	 0.00
09Nov21 14:41:42	 0.04hr	24.55	96.50	com26	40.01	 0.00
09Nov21 14:41:42	 0.04hr	24.55	96.50	com27	40.00	 0.00
09Nov21 14:41:42	 0.04hr	24.55	96.50	com28	40.01	 0.00
09Nov21 14:41:45	 0.04hr	24.54	96.50	com23	30.16	 5.71
09Nov21 14:41:45	 0.04hr	24.54	96.50	com24	39.99	 0.00
09Nov21 14:41:45	 0.04hr	24.54	96.50	com25	40.00	 0.00
